Date,Revenue,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,    Google Advertising,    Google Advertising,    Google Advertising,      Google Search & Other,      YouTube Ads,      Google Network,      Google Properties,      Google Properties,"    Google Subscriptions, Platforms & Devices",  Google Cloud,  Google Cloud,  Google Cloud,  Google Cloud,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Unallocated items,  Unallocated items,  Unallocated items,  Unallocated items,  Unallocated items,  Unallocated items,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,Revenue - Supplementary Breakdown,  Other,  Other,  Google Advertising,  Google Advertising,    Google Properties,    Google Properties,    Google Network,    Google Network,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,Percentage of Revenue,  Google Cloud,  Google Cloud,  Google Cloud,  Google Cloud,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,    Licensing and Other,    Google Advertising,    Google Advertising,    Google Advertising,  Google,  Google,  Google,  Google,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,% of Revenue - Supplementary,  Other,  Other,  Google Advertising,  Google Advertising,    Google Properties,    Google Properties,    Google Network,    Google Network,Cost of Revenue,  Google,  Google,  Google,  Google,  Unallocated items,  Unallocated items,  Unallocated items,  Unallocated items,  Unallocated items,  Unallocated items,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,Gross Profit,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Operating Income,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Cloud,  Google Cloud,  Google Cloud,  Google Cloud,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Unallocated items,  Unallocated items,  Unallocated items,  Unallocated items,  Unallocated items,  Unallocated items,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,Interest Expense,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Interest Income,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Pretax Income,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Income Taxes,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Net Income,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Revenue Growth %,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,Stock Based Compensation,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,Property/Plant/Equipment,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Goodwill,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Cloud,  Google Cloud,  Google Cloud,  Google Cloud,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Assets,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Liabilities,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Depreciation and Amortization,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Depreciation,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,R&D Expenses,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Unallocated items,  Unallocated items,  Unallocated items,  Unallocated items,  Unallocated items,  Unallocated items,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,Capital Expenditures,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,General & Administrative Expense,  Google,  Google,  Google,  Google,  Unallocated items,  Unallocated items,  Unallocated items,  Unallocated items,  Unallocated items,  Unallocated items,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,Selling & Marketing Expense,  Google,  Google,  Google,  Google,  Unallocated items,  Unallocated items,  Unallocated items,  Unallocated items,  Unallocated items,  Unallocated items,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,Number of Paid Subscribers,  YouTube Premium,Paid Clicks YOY %,  Google Search & Other,  Google Search & Other,  Google Network,  Google Network,  Advertising,  Advertising,  Google Properties,  Google Properties,Cost per Click YoY%,  Google Search & Other,  Google Search & Other,  Google Network,  Google Network,  Advertising,  Advertising,  Google Properties,  Google Properties,Traffic Acquisition Costs,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,    Google Advertising,    Google Advertising,    Google Advertising,      Google Properties,      Google Properties,      Google Network Members' Properties,Source: Bloomberg
12/31/2003,1465.934,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1465.934,840.08,342.464,—,—,346.654,241.006,105.648,188.255005,87.442001,871.458008,268.816997,50.185001,43.851002,91.227997,-176.800995,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1465.934,45.271,3,1420.663,97,792.063,54,628.6,43,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,45.271,3,1420.663,97,792.063,54,628.6,43,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,840.08,1465.934,840.08,342.464,—,—,346.654,241.006,105.648,188.255005,87.442001,871.458008,268.816997,50.185001,43.851002,91.227997,-176.800995,342.464,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1465.934,840.08,342.464,—,—,346.654,241.006,105.648,188.255005,87.442001,871.458008,268.816997,50.185001,43.851002,91.227997,-176.800995,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1465.934,840.08,342.464,—,—,346.654,241.006,105.648,188.255005,87.442001,871.458008,268.816997,50.185001,43.851002,91.227997,-176.800995,—,1465.934,840.08,342.464,—,—,346.654,241.006,105.648,188.255005,87.442001,871.458008,268.816997,50.185001,43.851002,91.227997,-176.800995,346.654,1465.934,840.08,342.464,—,—,346.654,241.006,105.648,188.255005,87.442001,871.458008,268.816997,50.185001,43.851002,91.227997,-176.800995,241.006,1465.934,840.08,342.464,—,—,346.654,241.006,105.648,188.255005,87.442001,871.458008,268.816997,50.185001,43.851002,91.227997,-176.800995,105.648,1465.934,840.08,342.464,—,—,346.654,241.006,105.648,188.255005,87.442001,871.458008,268.816997,50.185001,43.851002,91.227997,-176.800995,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,188.255005,1465.934,840.08,342.464,—,—,346.654,241.006,105.648,188.255005,87.442001,871.458008,268.816997,50.185001,43.851002,91.227997,-176.800995,87.442001,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1465.934,840.08,342.464,—,—,346.654,241.006,105.648,188.255005,87.442001,871.458008,268.816997,50.185001,43.851002,91.227997,-176.800995,871.458008,1465.934,840.08,342.464,—,—,346.654,241.006,105.648,188.255005,87.442001,871.458008,268.816997,50.185001,43.851002,91.227997,-176.800995,268.816997,1465.934,840.08,342.464,—,—,346.654,241.006,105.648,188.255005,87.442001,871.458008,268.816997,50.185001,43.851002,91.227997,-176.800995,50.185001,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1465.934,840.08,342.464,—,—,346.654,241.006,105.648,188.255005,87.442001,871.458008,268.816997,50.185001,43.851002,91.227997,-176.800995,43.851002,1465.934,840.08,342.464,—,—,346.654,241.006,105.648,188.255005,87.442001,871.458008,268.816997,50.185001,43.851002,91.227997,-176.800995,91.227997,1465.934,840.08,342.464,—,—,346.654,241.006,105.648,188.255005,87.442001,871.458008,268.816997,50.185001,43.851002,91.227997,-176.800995,—,—,—,—,—,—,—,—,—,—,—,—,—,—,-176.800995,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1465.934,840.08,342.464,—,—,346.654,241.006,105.648,188.255005,87.442001,871.458008,268.816997,50.185001,43.851002,91.227997,-176.800995,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,
12/31/2004,3189.223,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,3189.223,1731.57,841.192,0.862,15.996,650.234,251.115,399.119,378.916,122.818,3313.351,384.295,148.473,128.523,225.632,-318.995,—,—,—,—,—,—,—,—,—,—,—,—,—,—,3189.223,45.935,1,3143.288,99,1589.032,50,1554.256,49,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,45.935,1,3143.288,99,1589.032,50,1554.256,49,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1731.57,3189.223,1731.57,841.192,0.862,15.996,650.234,251.115,399.119,378.916,122.818,3313.351,384.295,148.473,128.523,225.632,-318.995,841.192,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,3189.223,1731.57,841.192,0.862,15.996,650.234,251.115,399.119,378.916,122.818,3313.351,384.295,148.473,128.523,225.632,-318.995,—,—,—,—,—,—,—,—,—,—,—,—,—,—,0.862,3189.223,1731.57,841.192,0.862,15.996,650.234,251.115,399.119,378.916,122.818,3313.351,384.295,148.473,128.523,225.632,-318.995,15.996,3189.223,1731.57,841.192,0.862,15.996,650.234,251.115,399.119,378.916,122.818,3313.351,384.295,148.473,128.523,225.632,-318.995,650.234,3189.223,1731.57,841.192,0.862,15.996,650.234,251.115,399.119,378.916,122.818,3313.351,384.295,148.473,128.523,225.632,-318.995,251.115,3189.223,1731.57,841.192,0.862,15.996,650.234,251.115,399.119,378.916,122.818,3313.351,384.295,148.473,128.523,225.632,-318.995,399.119,3189.223,1731.57,841.192,0.862,15.996,650.234,251.115,399.119,378.916,122.818,3313.351,384.295,148.473,128.523,225.632,-318.995,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,378.916,3189.223,1731.57,841.192,0.862,15.996,650.234,251.115,399.119,378.916,122.818,3313.351,384.295,148.473,128.523,225.632,-318.995,122.818,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,3189.223,1731.57,841.192,0.862,15.996,650.234,251.115,399.119,378.916,122.818,3313.351,384.295,148.473,128.523,225.632,-318.995,3313.351,3189.223,1731.57,841.192,0.862,15.996,650.234,251.115,399.119,378.916,122.818,3313.351,384.295,148.473,128.523,225.632,-318.995,384.295,3189.223,1731.57,841.192,0.862,15.996,650.234,251.115,399.119,378.916,122.818,3313.351,384.295,148.473,128.523,225.632,-318.995,148.473,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,3189.223,1731.57,841.192,0.862,15.996,650.234,251.115,399.119,378.916,122.818,3313.351,384.295,148.473,128.523,225.632,-318.995,128.523,3189.223,1731.57,841.192,0.862,15.996,650.234,251.115,399.119,378.916,122.818,3313.351,384.295,148.473,128.523,225.632,-318.995,225.632,3189.223,1731.57,841.192,0.862,15.996,650.234,251.115,399.119,378.916,122.818,3313.351,384.295,148.473,128.523,225.632,-318.995,—,—,—,—,—,—,—,—,—,—,—,—,—,—,-318.995,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,3189.223,1731.57,841.192,0.862,15.996,650.234,251.115,399.119,378.916,122.818,3313.351,384.295,148.473,128.523,225.632,-318.995,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,
12/31/2005,6138.56,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,6138.56,3567.051,2107.278,0.776,121.038,2141.677,676.28,1465.397,961.749,194.9,10271.813,852.856,293.812,256.812,483.978,-838.217,—,—,—,—,—,—,—,—,—,—,—,—,—,—,6138.56,73.558,1,6065.002,99,3377.06,55,2687.942,44,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,73.558,1,6065.002,99,3377.06,55,2687.942,44,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,3567.051,6138.56,3567.051,2107.278,0.776,121.038,2141.677,676.28,1465.397,961.749,194.9,10271.813,852.856,293.812,256.812,483.978,-838.217,2107.278,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,6138.56,3567.051,2107.278,0.776,121.038,2141.677,676.28,1465.397,961.749,194.9,10271.813,852.856,293.812,256.812,483.978,-838.217,—,—,—,—,—,—,—,—,—,—,—,—,—,—,0.776,6138.56,3567.051,2107.278,0.776,121.038,2141.677,676.28,1465.397,961.749,194.9,10271.813,852.856,293.812,256.812,483.978,-838.217,121.038,6138.56,3567.051,2107.278,0.776,121.038,2141.677,676.28,1465.397,961.749,194.9,10271.813,852.856,293.812,256.812,483.978,-838.217,2141.677,6138.56,3567.051,2107.278,0.776,121.038,2141.677,676.28,1465.397,961.749,194.9,10271.813,852.856,293.812,256.812,483.978,-838.217,676.28,6138.56,3567.051,2107.278,0.776,121.038,2141.677,676.28,1465.397,961.749,194.9,10271.813,852.856,293.812,256.812,483.978,-838.217,1465.397,6138.56,3567.051,2107.278,0.776,121.038,2141.677,676.28,1465.397,961.749,194.9,10271.813,852.856,293.812,256.812,483.978,-838.217,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,961.749,6138.56,3567.051,2107.278,0.776,121.038,2141.677,676.28,1465.397,961.749,194.9,10271.813,852.856,293.812,256.812,483.978,-838.217,194.9,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,6138.56,3567.051,2107.278,0.776,121.038,2141.677,676.28,1465.397,961.749,194.9,10271.813,852.856,293.812,256.812,483.978,-838.217,10271.813,6138.56,3567.051,2107.278,0.776,121.038,2141.677,676.28,1465.397,961.749,194.9,10271.813,852.856,293.812,256.812,483.978,-838.217,852.856,6138.56,3567.051,2107.278,0.776,121.038,2141.677,676.28,1465.397,961.749,194.9,10271.813,852.856,293.812,256.812,483.978,-838.217,293.812,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,6138.56,3567.051,2107.278,0.776,121.038,2141.677,676.28,1465.397,961.749,194.9,10271.813,852.856,293.812,256.812,483.978,-838.217,256.812,6138.56,3567.051,2107.278,0.776,121.038,2141.677,676.28,1465.397,961.749,194.9,10271.813,852.856,293.812,256.812,483.978,-838.217,483.978,6138.56,3567.051,2107.278,0.776,121.038,2141.677,676.28,1465.397,961.749,194.9,10271.813,852.856,293.812,256.812,483.978,-838.217,—,—,—,—,—,—,—,—,—,—,—,—,—,—,-838.217,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,6138.56,3567.051,2107.278,0.776,121.038,2141.677,676.28,1465.397,961.749,194.9,10271.813,852.856,293.812,256.812,483.978,-838.217,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,
12/31/2006,10604.917,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,10604.917,6379.89,3549.996,0.257,412.063,4011.04,933.594,3077.446,2395.239,1545.119,18473.351,1433.511,571.939,494.43,1228.589,-1902.798,—,—,—,—,—,—,—,—,—,—,—,—,—,—,10604.917,112.289,1,10492.628,99,6332.797,60,4159.831,39,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,112.289,1,10492.628,99,6332.797,60,4159.831,39,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,6379.89,10604.917,6379.89,3549.996,0.257,412.063,4011.04,933.594,3077.446,2395.239,1545.119,18473.351,1433.511,571.939,494.43,1228.589,-1902.798,3549.996,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,10604.917,6379.89,3549.996,0.257,412.063,4011.04,933.594,3077.446,2395.239,1545.119,18473.351,1433.511,571.939,494.43,1228.589,-1902.798,—,—,—,—,—,—,—,—,—,—,—,—,—,—,0.257,10604.917,6379.89,3549.996,0.257,412.063,4011.04,933.594,3077.446,2395.239,1545.119,18473.351,1433.511,571.939,494.43,1228.589,-1902.798,412.063,10604.917,6379.89,3549.996,0.257,412.063,4011.04,933.594,3077.446,2395.239,1545.119,18473.351,1433.511,571.939,494.43,1228.589,-1902.798,4011.04,10604.917,6379.89,3549.996,0.257,412.063,4011.04,933.594,3077.446,2395.239,1545.119,18473.351,1433.511,571.939,494.43,1228.589,-1902.798,933.594,10604.917,6379.89,3549.996,0.257,412.063,4011.04,933.594,3077.446,2395.239,1545.119,18473.351,1433.511,571.939,494.43,1228.589,-1902.798,3077.446,10604.917,6379.89,3549.996,0.257,412.063,4011.04,933.594,3077.446,2395.239,1545.119,18473.351,1433.511,571.939,494.43,1228.589,-1902.798,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,2395.239,10604.917,6379.89,3549.996,0.257,412.063,4011.04,933.594,3077.446,2395.239,1545.119,18473.351,1433.511,571.939,494.43,1228.589,-1902.798,1545.119,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,10604.917,6379.89,3549.996,0.257,412.063,4011.04,933.594,3077.446,2395.239,1545.119,18473.351,1433.511,571.939,494.43,1228.589,-1902.798,18473.351,10604.917,6379.89,3549.996,0.257,412.063,4011.04,933.594,3077.446,2395.239,1545.119,18473.351,1433.511,571.939,494.43,1228.589,-1902.798,1433.511,10604.917,6379.89,3549.996,0.257,412.063,4011.04,933.594,3077.446,2395.239,1545.119,18473.351,1433.511,571.939,494.43,1228.589,-1902.798,571.939,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,10604.917,6379.89,3549.996,0.257,412.063,4011.04,933.594,3077.446,2395.239,1545.119,18473.351,1433.511,571.939,494.43,1228.589,-1902.798,494.43,10604.917,6379.89,3549.996,0.257,412.063,4011.04,933.594,3077.446,2395.239,1545.119,18473.351,1433.511,571.939,494.43,1228.589,-1902.798,1228.589,10604.917,6379.89,3549.996,0.257,412.063,4011.04,933.594,3077.446,2395.239,1545.119,18473.351,1433.511,571.939,494.43,1228.589,-1902.798,—,—,—,—,—,—,—,—,—,—,—,—,—,—,-1902.798,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,10604.917,6379.89,3549.996,0.257,412.063,4011.04,933.594,3077.446,2395.239,1545.119,18473.351,1433.511,571.939,494.43,1228.589,-1902.798,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,
