Date,Revenue,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Motorola,  Motorola,  Motorola,  Motorola,  Motorola,  Unallocated items,  Unallocated items,  Unallocated items,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,Revenue - Supplementary Breakdown,  Advertising,  Advertising,  Advertising,    Google Web Sites,    Google Web Sites,    Google Web Sites,    Google Network Members' Websites,    Google Network Members' Websites,    Google Network Members' Websites,  Other,  Other,  Motorola,  Motorola,  Motorola,  Motorola,  Motorola,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,Percentage of Revenue,  Motorola,  Motorola,  Motorola,  Motorola,  Motorola,  Google,  Google,  Google,  Google,  Google,  Google,  Google,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,% of Revenue - Supplementary,  Advertising,  Advertising,  Advertising,    Google Web Sites,    Google Web Sites,    Google Web Sites,    Google Network Members' Websites,    Google Network Members' Websites,    Google Network Members' Websites,  Other,  Other,Cost of Revenue,  Motorola,  Motorola,  Motorola,  Motorola,  Motorola,  Google,  Google,  Google,  Google,  Google,  Google,  Google,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,Gross Profit,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Operating Income,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Motorola,  Motorola,  Motorola,  Motorola,  Motorola,    Home,  Unallocated items,  Unallocated items,  Unallocated items,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,Interest Expense,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Interest Income,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Operating Margin,  Google,  Google,  Google,  Google,  Google,  Google,  Google,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,Pretax Income,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Income Taxes,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Net Income,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Adjusted Operating Income,  Google,  Google,  Google,  Google,  Google,  Google,  Google,  Unallocated items,  Unallocated items,  Unallocated items,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,Adjusted Operating Margin,  Google,  Google,  Google,  Google,  Google,  Google,  Google,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,Property/Plant/Equipment,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Goodwill,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Other Bets,  Google Services,Assets,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Liabilities,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Depreciation and Amortization,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Depreciation,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,R&D Expenses,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,Capital Expenditures,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,General & Administrative Expense,  Google,  Google,  Google,  Google,  Google,  Google,  Google,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,Selling & Marketing Expense,  Google,  Google,  Google,  Google,  Google,  Google,  Google,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,  Motorola Mobile,Paid Clicks YOY %,  Google Network Members' Websites,  Google Network Members' Websites,Cost per Click YoY%,  Google Network Members' Websites,  Google Network Members' Websites,Traffic Acquisition Costs,  Advertising,  Advertising,  Advertising,    Google Network Members' Websites,    Google Network Members' Websites,    Google Network Members' Websites,    Google Web Sites,    Google Web Sites,    Google Web Sites,  Google (post-Alphabet),Source: Bloomberg
12/31/2004,1031.500977,1031.500977,577.721985,302.799011,—,9.196,310.173004,106.072998,204.100006,378.915985,122.818001,3313.351074,384.295009,52.459999,—,87.442001,-59.080002,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1031.501,1020.38,99,—,530.387,51,—,489.993,48,—,11.121,1,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1020.38,99,—,530.387,51,—,489.993,48,—,11.121,1,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,577.721985,1031.500977,577.721985,302.799011,—,9.196,310.173004,106.072998,204.100006,378.915985,122.818001,3313.351074,384.295009,52.459999,—,87.442001,-59.080002,302.799011,1031.500977,577.721985,302.799011,—,9.196,310.173004,106.072998,204.100006,378.915985,122.818001,3313.351074,384.295009,52.459999,—,87.442001,-59.080002,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1031.500977,577.721985,302.799011,—,9.196,310.173004,106.072998,204.100006,378.915985,122.818001,3313.351074,384.295009,52.459999,—,87.442001,-59.080002,9.196,1031.500977,577.721985,302.799011,—,9.196,310.173004,106.072998,204.100006,378.915985,122.818001,3313.351074,384.295009,52.459999,—,87.442001,-59.080002,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,310.173004,1031.500977,577.721985,302.799011,—,9.196,310.173004,106.072998,204.100006,378.915985,122.818001,3313.351074,384.295009,52.459999,—,87.442001,-59.080002,106.072998,1031.500977,577.721985,302.799011,—,9.196,310.173004,106.072998,204.100006,378.915985,122.818001,3313.351074,384.295009,52.459999,—,87.442001,-59.080002,204.100006,1031.500977,577.721985,302.799011,—,9.196,310.173004,106.072998,204.100006,378.915985,122.818001,3313.351074,384.295009,52.459999,—,87.442001,-59.080002,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,378.915985,1031.500977,577.721985,302.799011,—,9.196,310.173004,106.072998,204.100006,378.915985,122.818001,3313.351074,384.295009,52.459999,—,87.442001,-59.080002,122.818001,1031.500977,577.721985,302.799011,—,9.196,310.173004,106.072998,204.100006,378.915985,122.818001,3313.351074,384.295009,52.459999,—,87.442001,-59.080002,—,—,3313.351074,1031.500977,577.721985,302.799011,—,9.196,310.173004,106.072998,204.100006,378.915985,122.818001,3313.351074,384.295009,52.459999,—,87.442001,-59.080002,384.295009,1031.500977,577.721985,302.799011,—,9.196,310.173004,106.072998,204.100006,378.915985,122.818001,3313.351074,384.295009,52.459999,—,87.442001,-59.080002,52.459999,1031.500977,577.721985,302.799011,—,9.196,310.173004,106.072998,204.100006,378.915985,122.818001,3313.351074,384.295009,52.459999,—,87.442001,-59.080002,—,1031.500977,577.721985,302.799011,—,9.196,310.173004,106.072998,204.100006,378.915985,122.818001,3313.351074,384.295009,52.459999,—,87.442001,-59.080002,87.442001,1031.500977,577.721985,302.799011,—,9.196,310.173004,106.072998,204.100006,378.915985,122.818001,3313.351074,384.295009,52.459999,—,87.442001,-59.080002,—,—,—,—,—,—,—,—,—,—,—,-59.080002,1031.500977,577.721985,302.799011,—,9.196,310.173004,106.072998,204.100006,378.915985,122.818001,3313.351074,384.295009,52.459999,—,87.442001,-59.080002,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1020.38,99,—,489.993,48,—,530.387,51,—,—,
03/31/2005,1256.516,1256.516,711.308,442.77,-1.986,11.7,456.456,87.263,369.193,474.829,124.485,3865.199,438.337,56.193,—,79.412,-142.391,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1256.516,1241.112,99,—,656.997,52,—,584.115,47,—,15.404,1,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1241.112,99,—,656.997,52,—,584.115,47,—,15.404,1,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,711.308,1256.516,711.308,442.77,-1.986,11.7,456.456,87.263,369.193,474.829,124.485,3865.199,438.337,56.193,—,79.412,-142.391,442.77,1256.516,711.308,442.77,-1.986,11.7,456.456,87.263,369.193,474.829,124.485,3865.199,438.337,56.193,—,79.412,-142.391,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,-1.986,1256.516,711.308,442.77,-1.986,11.7,456.456,87.263,369.193,474.829,124.485,3865.199,438.337,56.193,—,79.412,-142.391,11.7,1256.516,711.308,442.77,-1.986,11.7,456.456,87.263,369.193,474.829,124.485,3865.199,438.337,56.193,—,79.412,-142.391,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,456.456,1256.516,711.308,442.77,-1.986,11.7,456.456,87.263,369.193,474.829,124.485,3865.199,438.337,56.193,—,79.412,-142.391,87.263,1256.516,711.308,442.77,-1.986,11.7,456.456,87.263,369.193,474.829,124.485,3865.199,438.337,56.193,—,79.412,-142.391,369.193,1256.516,711.308,442.77,-1.986,11.7,456.456,87.263,369.193,474.829,124.485,3865.199,438.337,56.193,—,79.412,-142.391,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,474.829,1256.516,711.308,442.77,-1.986,11.7,456.456,87.263,369.193,474.829,124.485,3865.199,438.337,56.193,—,79.412,-142.391,124.485,1256.516,711.308,442.77,-1.986,11.7,456.456,87.263,369.193,474.829,124.485,3865.199,438.337,56.193,—,79.412,-142.391,—,—,3865.199,1256.516,711.308,442.77,-1.986,11.7,456.456,87.263,369.193,474.829,124.485,3865.199,438.337,56.193,—,79.412,-142.391,438.337,1256.516,711.308,442.77,-1.986,11.7,456.456,87.263,369.193,474.829,124.485,3865.199,438.337,56.193,—,79.412,-142.391,56.193,1256.516,711.308,442.77,-1.986,11.7,456.456,87.263,369.193,474.829,124.485,3865.199,438.337,56.193,—,79.412,-142.391,—,1256.516,711.308,442.77,-1.986,11.7,456.456,87.263,369.193,474.829,124.485,3865.199,438.337,56.193,—,79.412,-142.391,79.412,1256.516,711.308,442.77,-1.986,11.7,456.456,87.263,369.193,474.829,124.485,3865.199,438.337,56.193,—,79.412,-142.391,—,—,—,—,—,—,—,—,—,—,—,-142.391,1256.516,711.308,442.77,-1.986,11.7,456.456,87.263,369.193,474.829,124.485,3865.199,438.337,56.193,—,79.412,-142.391,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1241.112,99,—,584.115,47,—,656.997,52,—,—,
06/30/2005,1384.495,1384.495,787.4,475.698,—,—,495.42,152.606,342.814,576.597,154.67,4497.718,543.861,66.929,—,95.8,-157.463,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1384.495,1367.414,99,—,737.172,53,—,630.242,46,—,17.081,1,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1367.414,99,—,737.172,53,—,630.242,46,—,17.081,1,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,787.4,1384.495,787.4,475.698,—,—,495.42,152.606,342.814,576.597,154.67,4497.718,543.861,66.929,—,95.8,-157.463,475.698,1384.495,787.4,475.698,—,—,495.42,152.606,342.814,576.597,154.67,4497.718,543.861,66.929,—,95.8,-157.463,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1384.495,787.4,475.698,—,—,495.42,152.606,342.814,576.597,154.67,4497.718,543.861,66.929,—,95.8,-157.463,—,1384.495,787.4,475.698,—,—,495.42,152.606,342.814,576.597,154.67,4497.718,543.861,66.929,—,95.8,-157.463,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,495.42,1384.495,787.4,475.698,—,—,495.42,152.606,342.814,576.597,154.67,4497.718,543.861,66.929,—,95.8,-157.463,152.606,1384.495,787.4,475.698,—,—,495.42,152.606,342.814,576.597,154.67,4497.718,543.861,66.929,—,95.8,-157.463,342.814,1384.495,787.4,475.698,—,—,495.42,152.606,342.814,576.597,154.67,4497.718,543.861,66.929,—,95.8,-157.463,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,576.597,1384.495,787.4,475.698,—,—,495.42,152.606,342.814,576.597,154.67,4497.718,543.861,66.929,—,95.8,-157.463,154.67,1384.495,787.4,475.698,—,—,495.42,152.606,342.814,576.597,154.67,4497.718,543.861,66.929,—,95.8,-157.463,—,—,4497.718,1384.495,787.4,475.698,—,—,495.42,152.606,342.814,576.597,154.67,4497.718,543.861,66.929,—,95.8,-157.463,543.861,1384.495,787.4,475.698,—,—,495.42,152.606,342.814,576.597,154.67,4497.718,543.861,66.929,—,95.8,-157.463,66.929,1384.495,787.4,475.698,—,—,495.42,152.606,342.814,576.597,154.67,4497.718,543.861,66.929,—,95.8,-157.463,—,1384.495,787.4,475.698,—,—,495.42,152.606,342.814,576.597,154.67,4497.718,543.861,66.929,—,95.8,-157.463,95.8,1384.495,787.4,475.698,—,—,495.42,152.606,342.814,576.597,154.67,4497.718,543.861,66.929,—,95.8,-157.463,—,—,—,—,—,—,—,—,—,—,—,-157.463,1384.495,787.4,475.698,—,—,495.42,152.606,342.814,576.597,154.67,4497.718,543.861,66.929,—,95.8,-157.463,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1367.414,99,—,630.242,46,—,737.172,53,—,—,
09/30/2005,1578.456,1578.456,924.63,529.171,—,25.4,549.968,168.786,381.182,803.078,171.397,9451.001,657.933,75.965,—,151.721,-292.532,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1578.456,1559.691,99,—,884.679,56,—,675.012,43,—,18.765,1,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1559.691,99,—,884.679,56,—,675.012,43,—,18.765,1,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,924.63,1578.456,924.63,529.171,—,25.4,549.968,168.786,381.182,803.078,171.397,9451.001,657.933,75.965,—,151.721,-292.532,529.171,1578.456,924.63,529.171,—,25.4,549.968,168.786,381.182,803.078,171.397,9451.001,657.933,75.965,—,151.721,-292.532,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1578.456,924.63,529.171,—,25.4,549.968,168.786,381.182,803.078,171.397,9451.001,657.933,75.965,—,151.721,-292.532,25.4,1578.456,924.63,529.171,—,25.4,549.968,168.786,381.182,803.078,171.397,9451.001,657.933,75.965,—,151.721,-292.532,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,549.968,1578.456,924.63,529.171,—,25.4,549.968,168.786,381.182,803.078,171.397,9451.001,657.933,75.965,—,151.721,-292.532,168.786,1578.456,924.63,529.171,—,25.4,549.968,168.786,381.182,803.078,171.397,9451.001,657.933,75.965,—,151.721,-292.532,381.182,1578.456,924.63,529.171,—,25.4,549.968,168.786,381.182,803.078,171.397,9451.001,657.933,75.965,—,151.721,-292.532,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,803.078,1578.456,924.63,529.171,—,25.4,549.968,168.786,381.182,803.078,171.397,9451.001,657.933,75.965,—,151.721,-292.532,171.397,1578.456,924.63,529.171,—,25.4,549.968,168.786,381.182,803.078,171.397,9451.001,657.933,75.965,—,151.721,-292.532,—,—,9451.001,1578.456,924.63,529.171,—,25.4,549.968,168.786,381.182,803.078,171.397,9451.001,657.933,75.965,—,151.721,-292.532,657.933,1578.456,924.63,529.171,—,25.4,549.968,168.786,381.182,803.078,171.397,9451.001,657.933,75.965,—,151.721,-292.532,75.965,1578.456,924.63,529.171,—,25.4,549.968,168.786,381.182,803.078,171.397,9451.001,657.933,75.965,—,151.721,-292.532,—,1578.456,924.63,529.171,—,25.4,549.968,168.786,381.182,803.078,171.397,9451.001,657.933,75.965,—,151.721,-292.532,151.721,1578.456,924.63,529.171,—,25.4,549.968,168.786,381.182,803.078,171.397,9451.001,657.933,75.965,—,151.721,-292.532,—,—,—,—,—,—,—,—,—,—,—,-292.532,1578.456,924.63,529.171,—,25.4,549.968,168.786,381.182,803.078,171.397,9451.001,657.933,75.965,—,151.721,-292.532,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1559.691,99,—,675.012,43,—,884.679,56,—,—,
12/31/2005,1919.093,1919.093,1142.058,659.64,—,68.338,639.833,267.625,372.208,961.749,194.9,10271.813,852.856,94.725,—,189.871,-245.831,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1919.093,1896.786,99,—,1098.213,57,—,798.573,42,—,22.307,1,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1896.786,99,—,1098.213,57,—,798.573,42,—,22.307,1,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1142.058,1919.093,1142.058,659.64,—,68.338,639.833,267.625,372.208,961.749,194.9,10271.813,852.856,94.725,—,189.871,-245.831,659.64,1919.093,1142.058,659.64,—,68.338,639.833,267.625,372.208,961.749,194.9,10271.813,852.856,94.725,—,189.871,-245.831,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1919.093,1142.058,659.64,—,68.338,639.833,267.625,372.208,961.749,194.9,10271.813,852.856,94.725,—,189.871,-245.831,68.338,1919.093,1142.058,659.64,—,68.338,639.833,267.625,372.208,961.749,194.9,10271.813,852.856,94.725,—,189.871,-245.831,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,639.833,1919.093,1142.058,659.64,—,68.338,639.833,267.625,372.208,961.749,194.9,10271.813,852.856,94.725,—,189.871,-245.831,267.625,1919.093,1142.058,659.64,—,68.338,639.833,267.625,372.208,961.749,194.9,10271.813,852.856,94.725,—,189.871,-245.831,372.208,1919.093,1142.058,659.64,—,68.338,639.833,267.625,372.208,961.749,194.9,10271.813,852.856,94.725,—,189.871,-245.831,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,961.749,1919.093,1142.058,659.64,—,68.338,639.833,267.625,372.208,961.749,194.9,10271.813,852.856,94.725,—,189.871,-245.831,194.9,1919.093,1142.058,659.64,—,68.338,639.833,267.625,372.208,961.749,194.9,10271.813,852.856,94.725,—,189.871,-245.831,—,—,10271.813,1919.093,1142.058,659.64,—,68.338,639.833,267.625,372.208,961.749,194.9,10271.813,852.856,94.725,—,189.871,-245.831,852.856,1919.093,1142.058,659.64,—,68.338,639.833,267.625,372.208,961.749,194.9,10271.813,852.856,94.725,—,189.871,-245.831,94.725,1919.093,1142.058,659.64,—,68.338,639.833,267.625,372.208,961.749,194.9,10271.813,852.856,94.725,—,189.871,-245.831,—,1919.093,1142.058,659.64,—,68.338,639.833,267.625,372.208,961.749,194.9,10271.813,852.856,94.725,—,189.871,-245.831,189.871,1919.093,1142.058,659.64,—,68.338,639.833,267.625,372.208,961.749,194.9,10271.813,852.856,94.725,—,189.871,-245.831,—,—,—,—,—,—,—,—,—,—,—,-245.831,1919.093,1142.058,659.64,—,68.338,639.833,267.625,372.208,961.749,194.9,10271.813,852.856,94.725,—,189.871,-245.831,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1896.786,99,—,798.573,42,—,1098.213,57,—,—,
