Date,Revenue,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,    Google Advertising,    Google Advertising,    Google Advertising,    Google Advertising,      Google Search & Other,      YouTube Ads,      Google Network,      Google Network,      Google Network,      Google Properties,      Google Properties,      Google Properties,      Google Properties,"    Google Subscriptions, Platforms & Devices",  Google Cloud,  Google Cloud,  Google Cloud,  Google Cloud,  Google Cloud,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Revenue - Supplementary Breakdown,  Other,  Other,  Advertising,  Advertising,  Advertising,  Advertising,    Google Web Sites,    Google Web Sites,    Google Network Members' Websites,    Google Network Members' Websites,Percentage of Revenue,  Google Cloud,  Google Cloud,  Google Cloud,  Google Cloud,  Google Cloud,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,    Licensing and Other,    Google Advertising,    Google Advertising,    Google Advertising,    Google Advertising,      Google Properties,      Google Properties,      Google Properties,      Google Properties,      Google Network,      Google Network,      Google Network,% of Revenue - Supplementary,  Other,  Other,  Advertising,  Advertising,  Advertising,  Advertising,    Google Web Sites,    Google Web Sites,    Google Network Members' Websites,    Google Network Members' Websites,Gross Profit,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Operating Income,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Cloud,  Google Cloud,  Google Cloud,  Google Cloud,  Google Cloud,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Interest Expense,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Interest Income,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Pretax Income,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Income Taxes,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Net Income,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Revenue Growth %,  Google Cloud,  Google Cloud,  Google Cloud,  Google Cloud,  Google Cloud,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,    Google Other,    Google Advertising,    Google Advertising,    Google Advertising,    Google Advertising,      Google Properties,      Google Properties,      Google Properties,      Google Properties,      Google Network,      Google Network,      Google Network,Stock Based Compensation,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,Property/Plant/Equipment,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Goodwill,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Cloud,  Google Cloud,  Google Cloud,  Google Cloud,  Google Cloud,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Assets,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Liabilities,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Depreciation and Amortization,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Depreciation,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,R&D Expenses,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Capital Expenditures,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Other Bets,  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Hedging Gains (Losses),  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,  Internet Media,Number of Subscribers (end of period),  YouTube TV,  YouTube TV,  YouTube Premium,  YouTube Premium,  YouTube Premium,  YouTube Premium,Number of Paid Subscribers,  YouTube Premium,  YouTube Premium,  YouTube Premium,  YouTube Premium,  YouTube TV,  YouTube TV,  YouTube Premium,  YouTube Premium,  YouTube Premium,  YouTube Premium,Number of Free Subscribers,  YouTube Premium,  YouTube Premium,  YouTube Premium,  YouTube Premium,Paid Clicks YOY %,  Google Search & Other,  Google Search & Other,  Google Network,  Google Network,  Advertising,  Advertising,  Advertising,  Advertising,  Google Properties,  Google Properties,Cost per Click YoY%,  Google Network,  Google Network,  Google Search & Other,  Google Search & Other,  Advertising,  Advertising,  Advertising,  Advertising,  Google Properties,  Google Properties,Traffic Acquisition Costs,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,  Google Services,    Google Advertising,    Google Advertising,    Google Advertising,    Google Advertising,      Google Properties,      Google Properties,      Google Properties,      Google Properties,      Google Network Members' Properties,Source: Bloomberg
09/30/2014,16523,—,—,—,—,—,—,—,—,—,—,—,—,3348,—,—,—,—,—,—,—,—,927,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,16523,9828,3724,25,187,3857,933,2739,20981,15461,125781,26966,1547,884,2655,-2417,16523,1703,10,14820,90,—,—,11252,68,3568,22,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,3348,—,—,—,927,—,—,—,—,1703,10,14820,90,—,—,11252,68,3568,22,9828,16523,9828,3724,25,187,3857,933,2739,20981,15461,125781,26966,1547,884,2655,-2417,3724,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,16523,9828,3724,25,187,3857,933,2739,20981,15461,125781,26966,1547,884,2655,-2417,25,16523,9828,3724,25,187,3857,933,2739,20981,15461,125781,26966,1547,884,2655,-2417,187,16523,9828,3724,25,187,3857,933,2739,20981,15461,125781,26966,1547,884,2655,-2417,3857,16523,9828,3724,25,187,3857,933,2739,20981,15461,125781,26966,1547,884,2655,-2417,933,16523,9828,3724,25,187,3857,933,2739,20981,15461,125781,26966,1547,884,2655,-2417,2739,16523,9828,3724,25,187,3857,933,2739,20981,15461,125781,26966,1547,884,2655,-2417,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,3348,—,—,—,927,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,20981,16523,9828,3724,25,187,3857,933,2739,20981,15461,125781,26966,1547,884,2655,-2417,15461,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,16523,9828,3724,25,187,3857,933,2739,20981,15461,125781,26966,1547,884,2655,-2417,125781,16523,9828,3724,25,187,3857,933,2739,20981,15461,125781,26966,1547,884,2655,-2417,26966,16523,9828,3724,25,187,3857,933,2739,20981,15461,125781,26966,1547,884,2655,-2417,1547,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,16523,9828,3724,25,187,3857,933,2739,20981,15461,125781,26966,1547,884,2655,-2417,884,16523,9828,3724,25,187,3857,933,2739,20981,15461,125781,26966,1547,884,2655,-2417,2655,16523,9828,3724,25,187,3857,933,2739,20981,15461,125781,26966,1547,884,2655,-2417,-2417,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,16523,9828,3724,25,187,3857,933,2739,20981,15461,125781,26966,1547,884,2655,-2417,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,14820,90,—,—,—,—,—,—,—,—,—,14820,90,—,—,—,—,3348,—,—,—,—,—,—,—,—,—,—,—,—,3348,—,—,—,927,2421,
12/31/2014,18103,17997,—,5223,—,1078,15599,1214,-3755,3624,16309,—,—,3624,—,—,3880,—,—,12429,—,—,968,1688,—,—,—,—,—,106,—,-634,—,101,0,51,-142,—,—,-190,22,—,2,346,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,11,-3,—,—,—,—,—,—,—,—,—,—,106,—,-634,—,101,0,51,-142,—,—,-190,22,—,2,346,17997,—,5223,—,1078,15599,1214,-3755,3624,—,16309,—,—,3624,12429,—,—,968,3880,—,—,—,—,—,—,—,11,-3,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,4399,17997,—,5223,—,1078,15599,1214,-3755,3624,—,—,—,—,—,106,—,-634,—,101,0,51,-142,—,—,-190,22,—,2,346,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,106,—,-634,—,101,0,51,-142,17997,—,5223,—,1078,15599,1214,-3755,3624,—,16309,—,—,3624,12429,—,—,968,3880,—,—,1201,106,—,-634,—,101,0,51,-142,—,—,-190,22,—,2,346,17997,—,5223,—,1078,15599,1214,-3755,3624,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,15599,17997,—,5223,—,1078,15599,1214,-3755,3624,—,—,—,—,—,106,—,-634,—,101,0,51,-142,—,—,-190,22,—,2,346,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1267,106,—,-634,—,101,0,51,-142,—,—,-190,22,—,2,346,17997,—,5223,—,1078,15599,1214,-3755,3624,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,-3551,106,—,-634,—,101,0,51,-142,—,—,-190,22,—,2,346,17997,—,5223,—,1078,15599,1214,-3755,3624,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,14,-3,—,—,11,-3,25,-8,—,14,-3,—,—,—,—,11,-3,25,-8,3624,17997,—,5223,—,1078,15599,1214,-3755,3624,16309,—,—,3624,12429,—,—,968,2656,
03/31/2015,17258,17178,99.5,5188,12,1055,—,1137,-2678,3345,15508,—,11,3345,—,—,3576,—,1,11932,—,14,913,1670,—,—,—,—,—,80,0.5,-633,—,117,—,40,-157,—,—,-108,31,—,—,-92,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,80,0.5,-633,—,117,—,40,-157,—,—,-108,31,—,—,-92,17178,99.5,5188,12,1055,—,1137,-2678,3345,—,15508,—,11,3345,11932,—,14,913,3576,—,1,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,4447,17178,99.5,5188,12,1055,—,1137,-2678,3345,—,—,—,—,—,80,0.5,-633,—,117,—,40,-157,—,—,-108,31,—,—,-92,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,80,0.5,-633,—,117,—,40,-157,17178,99.5,5188,12,1055,—,1137,-2678,3345,23,15508,—,11,3345,11932,—,14,913,3576,—,1,1203,80,0.5,-633,—,117,—,40,-157,—,—,-108,31,—,—,-92,17178,99.5,5188,12,1055,—,1137,-2678,3345,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,17178,99.5,5188,12,1055,—,1137,-2678,3345,—,—,—,—,—,80,0.5,-633,—,117,—,40,-157,—,—,-108,31,—,—,-92,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1177,80,0.5,-633,—,117,—,40,-157,—,—,-108,31,—,—,-92,17178,99.5,5188,12,1055,—,1137,-2678,3345,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,-2927,80,0.5,-633,—,117,—,40,-157,—,—,-108,31,—,—,-92,17178,99.5,5188,12,1055,—,1137,-2678,3345,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,-12,2,—,—,—,—,25,-13,—,-12,2,—,—,—,—,—,—,25,-13,3345,17178,99.5,5188,12,1055,—,1137,-2678,3345,15508,—,11,3345,11932,—,14,913,2432,
06/30/2015,17727,17653,99.6,5608,11,996,—,1189,-2060,3377,16023,—,11,3377,—,—,3621,—,2,12402,—,13,945,1630,—,—,—,—,—,74,0.4,-660,—,105,—,45,-232,—,—,-123,31,—,—,-223,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,74,0.4,-660,—,105,—,45,-232,—,—,-123,31,—,—,-223,17653,99.6,5608,11,996,—,1189,-2060,3377,—,16023,—,11,3377,12402,—,13,945,3621,—,2,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,4825,17653,99.6,5608,11,996,—,1189,-2060,3377,—,—,—,—,—,74,0.4,-660,—,105,—,45,-232,—,—,-123,31,—,—,-223,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,74,0.4,-660,—,105,—,45,-232,17653,99.6,5608,11,996,—,1189,-2060,3377,17,16023,—,11,3377,12402,—,13,945,3621,—,2,1132,74,0.4,-660,—,105,—,45,-232,—,—,-123,31,—,—,-223,17653,99.6,5608,11,996,—,1189,-2060,3377,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,17653,99.6,5608,11,996,—,1189,-2060,3377,—,—,—,—,—,74,0.4,-660,—,105,—,45,-232,—,—,-123,31,—,—,-223,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1234,74,0.4,-660,—,105,—,45,-232,—,—,-123,31,—,—,-223,17653,99.6,5608,11,996,—,1189,-2060,3377,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,-2515,74,0.4,-660,—,105,—,45,-232,—,—,-123,31,—,—,-223,17653,99.6,5608,11,996,—,1189,-2060,3377,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,-9,-3,—,—,—,—,30,-16,—,-9,-3,—,—,—,—,—,—,30,-16,3377,17653,99.6,5608,11,996,—,1189,-2060,3377,16023,—,11,3377,12402,—,13,945,2432,
09/30/2015,18675,18534,99.2,5807,13,1275,—,1200,-2340,3566,16781,—,13,3566,—,—,3694,—,4,13087,—,16,1052,1753,—,—,—,—,—,141,0.8,-980,—,128,—,48,-271,—,—,-119,29,—,0,-228,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,141,0.8,-980,—,128,—,48,-271,—,—,-119,29,—,0,-228,18534,99.2,5807,13,1275,—,1200,-2340,3566,—,16781,—,13,3566,13087,—,16,1052,3694,—,4,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,4708,18534,99.2,5807,13,1275,—,1200,-2340,3566,—,—,—,—,—,141,0.8,-980,—,128,—,48,-271,—,—,-119,29,—,0,-228,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,141,0.8,-980,—,128,—,48,-271,18534,99.2,5807,13,1275,—,1200,-2340,3566,11,16781,—,13,3566,13087,—,16,1052,3694,—,4,1432,141,0.8,-980,—,128,—,48,-271,—,—,-119,29,—,0,-228,18534,99.2,5807,13,1275,—,1200,-2340,3566,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,18534,99.2,5807,13,1275,—,1200,-2340,3566,—,—,—,—,—,141,0.8,-980,—,128,—,48,-271,—,—,-119,29,—,0,-228,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1248,141,0.8,-980,—,128,—,48,-271,—,—,-119,29,—,0,-228,18534,99.2,5807,13,1275,—,1200,-2340,3566,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,-2839,141,0.8,-980,—,128,—,48,-271,—,—,-119,29,—,0,-228,18534,99.2,5807,13,1275,—,1200,-2340,3566,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,-5,-4,—,—,—,—,35,-16,—,-5,-4,—,—,—,—,—,—,35,-16,3566,18534,99.2,5807,13,1275,—,1200,-2340,3566,16781,—,13,3566,13087,—,16,1052,2514,
12/31/2015,21329,21179,—,6744,18,1278,15456,1313,-1787,4065,19078,—,17,4065,—,—,4142,—,7,14936,—,20,1201,2101,—,—,—,—,—,150,—,-1213,—,131,413,70,-193,—,—,-151,27,—,21,-122,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,31,-13,—,—,—,—,—,—,—,—,—,—,150,—,-1213,—,131,413,70,-193,—,—,-151,27,—,21,-122,21179,—,6744,18,1278,15456,1313,-1787,4065,—,19078,—,17,4065,14936,—,20,1201,4142,—,7,—,—,—,—,—,31,-13,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,5380,21179,—,6744,18,1278,15456,1313,-1787,4065,—,—,—,—,—,150,—,-1213,—,131,413,70,-193,—,—,-151,27,—,21,-122,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,150,—,-1213,—,131,413,70,-193,21179,—,6744,18,1278,15456,1313,-1787,4065,24,19078,—,17,4065,14936,—,20,1201,4142,—,7,1436,150,—,-1213,—,131,413,70,-193,—,—,-151,27,—,21,-122,21179,—,6744,18,1278,15456,1313,-1787,4065,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,15869,21179,—,6744,18,1278,15456,1313,-1787,4065,—,—,—,—,—,150,—,-1213,—,131,413,70,-193,—,—,-151,27,—,21,-122,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,1404,150,—,-1213,—,131,413,70,-193,—,—,-151,27,—,21,-122,21179,—,6744,18,1278,15456,1313,-1787,4065,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,-2102,150,—,-1213,—,131,413,70,-193,—,—,-151,27,—,21,-122,21179,—,6744,18,1278,15456,1313,-1787,4065,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,2,-8,—,—,31,-13,40,-16,—,2,-8,—,—,—,—,31,-13,40,-16,4065,21179,—,6744,18,1278,15456,1313,-1787,4065,19078,—,17,4065,14936,—,20,1201,2864,
