date,,Q3 2004,,Q4 2004,,Q1 2005,,Q2 2005,,Q3 2005,,Q4 2005,,Q1 2006,,Q2 2006,,Q3 2006,,Q4 2006,,Q1 2007,,Q2 2007,,Q3 2007,,Q4 2007,,Q1 2008,,Q2 2008,,Q3 2008,,Q4 2008,,Q1 2009,,Q2 2009,,Q3 2009,,Q4 2009,,Q1 2010,,Q2 2010,,Q3 2010,,Q4 2010,,Q1 2011,,Q2 2011,,Q3 2011,,Q4 2011,,Q1 2012,,Q2 2012,,Q3 2012,,Q4 2012,,Q1 2013,,Q2 2013,,Q3 2013,,Q4 2013,,Q1 2014,,Q2 2014,
  Finance and Financial Products,,—,,911,0.0395880410220754,—,,—,,—,,951,0.0402216207071562,—,,—,,—,,1012,0.031391525528879,—,,—,,—,,1013,0.0308258779136997,—,,—,,—,,1024,0.0303128977827773,—,,—,,—,,1024,0.032286543069744,—,,—,,—,,1031,0.0210382402154838,—,,—,,—,,1032,0.0193937571646026,—,,—,,—,,1036,0.0190011554756708,—,,—,,—,,1341,0.0235217764992721,—,,—,
  Marmon,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,682,0.0201888635623575,—,,—,,—,,706,0.0222600580148821,—,,—,,—,,709,0.01446761621026,—,,—,,—,,727,0.013662075056847,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Berkshire Hathaway Energy (BHE),,—,,—,,—,,—,,—,,0,,—,,—,,—,,5548,0.172095043116819,—,,—,,—,,5543,0.168675065425111,—,,—,,—,,5280,0.156300879192445,—,,—,,—,,5334,0.168180098373061,—,,—,,—,,5281,0.107762314818594,—,,—,,—,,5253,0.0987164790558698,—,,—,,—,,5377,0.0986189314601177,—,,—,,—,,7784,0.136535054638579,—,,—,
  BNSF,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,14803,0.302065053258785,—,,—,,—,,14803,0.278183902429857,—,,—,,—,,14836,0.272105350035765,—,,—,,—,,14819,0.259932293767869,—,,—,
  Insurance Group,,—,,15031,0.65318094907005,—,,—,,—,,15136,0.64016240906784,—,,—,,—,,15367,0.476673490911347,—,,—,,—,,15450,0.470147891181304,—,,—,,—,,15482,0.458304964329061,—,,—,,—,,15493,0.48849161306596,—,,—,,—,,15493,0.316144961841407,—,,—,,—,,15511,0.291488921879992,—,,—,,—,,15511,0.284485446508813,—,,—,,—,,15511,0.272070302222378,—,,—,
    Berkshire Hathaway Reinsurance and Primary Group,,—,,—,,—,,—,,—,,290,0.012265268144138,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Berkshire Hathaway Primary Group ( BHPG ),,—,,143,0.00621414913957935,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    General Re-Insurance Group,,—,,13518,0.587432643837998,—,,—,,—,,13476,0.56995432244967,—,,—,,—,,13532,0.419753086419753,—,,—,,—,,13532,0.41178260604954,—,,—,,—,,13532,0.400580207809123,—,,—,,—,,13532,0.426661621894312,—,,—,,—,,13532,0.276129453536302,—,,—,,—,,13532,0.254298761580817,—,,—,,—,,13532,0.248188837738202,—,,—,,—,,13532,0.23735770289944,—,,—,
    Berkshire Hathaway Reinsurance Group ( BHRG ),,—,,—,,—,,—,,—,,—,,—,,—,,—,,465,0.0144239717104039,—,,—,,—,,546,0.0166149351834946,—,,—,,—,,578,0.0171102098812942,—,,—,,—,,589,0.0185710682305461,—,,—,,—,,589,0.0120189364567604,—,,—,,—,,607,0.0114069870144514,—,,—,,—,,607,0.0111329163839114,—,,—,,—,,607,0.010647068109663,—,,—,
    GEICO,,—,,1370,0.0595341560924735,—,,—,,—,,1370,0.0579428184740315,—,,—,,—,,1370,0.0424964327811899,—,,—,,—,,1372,0.0417503499482685,—,,—,,—,,1372,0.040614546638643,—,,—,,—,,1372,0.0432589229411023,—,,—,,—,,1372,0.0279965718483451,—,,—,,—,,1372,0.0257831732847237,—,,—,,—,,1372,0.0251636923866992,—,,—,,—,,1372,0.0240655312132746,—,,—,
