Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
Duke Energy Corp (DUK US) - By Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date,,FY 2004,,FY 2005,,FY 2006,,FY 2007,,FY 2008,,FY 2009,,FY 2010,,FY 2011,,FY 2012,,FY 2013,,FY 2014,,FY 2015,,FY 2016,,FY 2017,,FY 2018,,FY 2019,,FY 2020,,FY 2021,,FY 2022,,FY 2023,
date,,12/31/2004,,12/31/2005,,12/31/2006,,12/31/2007,,12/31/2008,,12/31/2009,,12/31/2010,,12/31/2011,,12/31/2012,,12/31/2013,,12/31/2014,,12/31/2015,,12/31/2016,,12/31/2017,,12/31/2018,,12/31/2019,,12/31/2020,,12/31/2021,,12/31/2022,,12/31/2023,
  Duke Ohio - Electric,,—,,—,,—,,—,,—,,—,,5500,0.112474437627812,5600,0.114519427402863,5600,0.114519427402863,5700,0.0633333333333333,5700,0.0624315443592552,5800,0.0625,5900,0.0612033195020747,5900,0.0573929961089494,6000,0.0566037735849057,6100,0.057384760112888,6200,0.0569329660238751,6300,0.0573770491803279,6500,0.0559862187769165,6500,0.0581395348837209
Authorized ROE,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Duke Energy Carolinas,,—,,—,,11,,11,,11,,10.7,,10.7,,10.5,,10.5,,10.2,,10.2,,10.2,,10.2,,10.2,,10.05,,9.7,,9.5,,—,,—,,—,
  Duke Energy Florida,,—,,—,,—,,—,,—,,—,,—,,—,,—,,10.5,,10.5,,10.5,,10.5,,10.5,,10.5,,10.5,,10.504,,—,,—,,—,
Miles of Transmission System,,—,,—,,20100,1.0,20300,1.0,20300,1.0,20300,1.0,20900,1.0,20900,1.0,32200,1.0,32300,1.0,32400,1.0,32300,1.0,32200,1.0,31900,1.0,31367,1.0,31312,1.0,57300,1.0,31300,1.0,31500,1.0,31400,1.0
  Duke Energy Carolinas,,—,,—,,—,,—,,—,,—,,13000,0.62200956937799,13100,0.626794258373206,13100,0.406832298136646,13100,0.405572755417957,13100,0.404320987654321,13100,0.405572755417957,13100,0.406832298136646,13100,0.410658307210031,13077,0.416903114738419,13068,0.417347981604497,13100,0.228621291448517,13000,0.415335463258786,13000,0.412698412698413,13000,0.414012738853503
    100 to 161kV,,—,,—,,—,,—,,—,,—,,6700,0.320574162679426,6800,0.325358851674641,6800,0.211180124223602,6800,0.210526315789474,6800,0.209876543209877,6800,0.210526315789474,6800,0.211180124223602,6800,0.213166144200627,6830,0.217744763605063,6846,0.218638221768012,6800,0.118673647469459,6800,0.217252396166134,6800,0.215873015873016,6900,0.219745222929936
    13- 69 KV,,—,,—,,—,,—,,—,,—,,3100,0.148325358851675,3100,0.148325358851675,3100,0.0962732919254658,3100,0.0959752321981424,3100,0.095679012345679,3100,0.0959752321981424,3000,0.093167701863354,3000,0.0940438871473354,3014,0.096088245608442,2988,0.0954266734798161,3000,0.0523560209424084,2900,0.0926517571884984,2900,0.0920634920634921,2800,0.089171974522293
    230 kV,,—,,—,,—,,—,,—,,—,,2600,0.124401913875598,2600,0.124401913875598,2600,0.0807453416149068,2600,0.0804953560371517,2600,0.0802469135802469,2600,0.0804953560371517,2700,0.0838509316770186,2700,0.0846394984326019,2657,0.0847068575254248,2658,0.084887583035258,2700,0.0471204188481675,2700,0.0862619808306709,2700,0.0857142857142857,2700,0.0859872611464968
    525 kV,,—,,—,,—,,—,,—,,—,,600,0.0287081339712919,600,0.0287081339712919,600,0.0186335403726708,600,0.0185758513931889,600,0.0185185185185185,600,0.0185758513931889,600,0.0186335403726708,600,0.0188087774294671,576,0.0183632479994899,576,0.0183955033214103,600,0.0104712041884817,600,0.0191693290734824,600,0.019047619047619,600,0.0191082802547771
