Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
Netflix Inc (NFLX US) - By Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date,,FY 2004,,FY 2005,,FY 2006,,FY 2007,,FY 2008,,FY 2009,,FY 2010,,FY 2011,,FY 2012,,FY 2013,,FY 2014,,FY 2015,,FY 2016,,FY 2017,,FY 2018,,FY 2019,,FY 2020,,FY 2021,,FY 2022,,FY 2023,
Property/Plant/Equipment,,18.728,1.0,40.213,1.0,55.503,1.0,113.175,1.0,124.948,1.0,—,,—,,—,,131.681,1.0,133.605,1.0,149.875,1.0,173.412,1.0,250.395,1.0,319.404,1.0,418.281,1.0,2097.506,1.0,2997.909,1.0,3770.026,1.0,3625.379,1.0,3568.343,1.0
  Streaming,,—,,—,,—,,—,,—,,—,,—,,—,,131.681,1.0,133.605,1.0,149.875,1.0,173.412,1.0,250.395,1.0,319.404,1.0,418.281,1.0,2097.506,1.0,2997.909,1.0,3770.026,1.0,3625.379,1.0,3568.343,1.0
    Domestic,,—,,—,,—,,—,,—,,—,,—,,—,,127.712,0.969858977377146,126.455,0.946484038771004,138.704,0.925464553794829,159.566,0.920155467903029,236.977,0.946412667984584,289.875,0.907549686290716,381.947,0.913134949949914,1503.459,0.716784123621101,2224.891,0.742147610217655,2833.059,0.751469353261755,2745.071,0.757181800854476,2724.71,0.763578501281968
    International,,—,,—,,—,,—,,—,,—,,—,,—,,3.969,0.0301410226228537,7.15,0.0535159612289959,11.171,0.074535446205171,13.846,0.0798445320969714,13.418,0.0535873320154156,29.529,0.0924503137092835,36.334,0.0868650500500859,594.047,0.2832158763789,773.018,0.257852389782345,936.967,0.248530646738245,880.308,0.242818199145524,843.633,0.236421498718032
  In-Home Video Subscription,,18.728,1.0,40.213,1.0,55.503,1.0,113.175,1.0,124.948,1.0,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Goodwill,,—,,—,,0,,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  In-Home Video Subscription,,—,,—,,0,,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Assets,,251.793,1.0,364.681,1.0,608.779,1.0,678.998,1.0,615.424,1.0,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  In-Home Video Subscription,,251.793,1.0,364.681,1.0,608.779,1.0,678.998,1.0,615.424,1.0,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Contribution Profit,,—,,—,,—,,—,,—,,—,,511.431,1.0,783.407,1.0,518.016,1.0,787.417,1.0,1144.71,1.0,1363.943,1.0,1475.688,1.0,2755.025,1.0,3457.334,1.0,—,,—,,—,,—,,—,
  DVD,,—,,—,,—,,—,,—,,—,,—,,—,,538.15,1.0388675253274,438.982,0.557496218649077,368.279,0.321722532344437,321.829,0.23595487494712,279.525,0.189420121326459,247.972,0.0900071687189771,212.492,0.0614612299534844,—,,—,,—,,—,,—,
  Streaming,,—,,—,,—,,—,,—,,—,,511.431,1.0,783.407,1.0,-20.134,-0.038867525327403,348.435,0.442503781350923,776.431,0.678277467655563,1042.114,0.76404512505288,1196.163,0.810579878673541,2507.053,0.909992831281023,3244.842,0.938538770046516,—,,—,,—,,—,,—,
    International,,—,,—,,—,,—,,—,,—,,-12.118,-0.0236943008929846,-103.149,-0.131667192149164,-389.143,-0.751218109093156,-274.332,-0.348394814945575,-159.789,-0.13958906622638,-333.386,-0.24442810293392,-516.243,-0.3498320783255,226.589,0.0822457146486874,661.94,0.191459662271565,—,,—,,—,,—,,—,
    Domestic,,—,,—,,—,,—,,—,,—,,523.549,1.02369430089298,886.556,1.13166719214916,369.009,0.712350583765752,622.767,0.790898596296499,936.22,0.817866533881944,1375.5,1.0084732279868,1712.406,1.16041195699904,2280.464,0.827747116632335,2582.902,0.74707910777495,—,,—,,—,,—,,—,
Contribution Margin %,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  International,,—,,—,,—,,—,,—,,—,,—,,—,,-135,,-39,,-12,,-17,,-16,,-2,,9,,—,,—,,—,,—,,—,
  Domestic,,—,,—,,—,,—,,—,,—,,24,,28,,17,,23,,27,,33,,34,,34,,34,,—,,—,,—,,—,,—,
  DVD,,—,,—,,—,,—,,—,,—,,—,,—,,47,,48,,48,,50,,52,,55,,58,,—,,—,,—,,—,,—,
Liabilities,,95.51,1.0,138.429,1.0,194.568,1.0,249.186,1.0,268.269,1.0,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  In-Home Video Subscription,,95.51,1.0,138.429,1.0,194.568,1.0,249.186,1.0,268.269,1.0,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Depreciation and Amortization,,7.858,1.0,10.119,1.0,15.976,1.0,22.219,1.0,32.454,1.0,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  In-Home Video Subscription,,7.858,1.0,10.119,1.0,15.976,1.0,22.219,1.0,32.454,1.0,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Depreciation,,5.871,1.0,—,,15.903,1.0,22.219,1.0,32.454,1.0,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  In-Home Video Subscription,,5.871,1.0,—,,15.903,1.0,22.219,1.0,32.454,1.0,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
R&D Expenses,,22.906,1.0,30.942,1.0,48.379,1.0,70.979,1.0,89.873,1.0,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  In-Home Video Subscription,,22.906,1.0,30.942,1.0,48.379,1.0,70.979,1.0,89.873,1.0,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Capital Expenditures,,—,,-27.653,,-27.333,,-44.256,,-43.79,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  In-Home Video Subscription,,—,,-27.653,1.0,-27.333,1.0,-44.256,1.0,-43.79,1.0,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Selling & Marketing Expense,,—,,—,,—,,—,,—,,—,,293.839,1.0,381.269,1.0,439.208,1.0,469.942,1.0,607.186,1.0,824.092,1.0,1097.519,1.0,1436.281,1.0,2369.469,1.0,—,,—,,—,,—,,—,
  DVD,,—,,—,,—,,—,,—,,—,,—,,—,,0.559,0.00127274548733174,0.292,0.000621353273382673,0,,0,,—,,—,,—,,—,,—,,—,,—,,—,
  Streaming,,—,,—,,—,,—,,—,,—,,293.839,1.0,381.269,1.0,438.649,0.998727254512668,469.65,0.999378646726617,607.186,1.0,824.092,1.0,1097.519,1.0,1436.281,1.0,2369.469,1.0,—,,—,,—,,—,,—,
    International,,—,,—,,—,,—,,—,,—,,8.922,0.030363566442848,78.517,0.205935966469868,193.39,0.440315294803373,204.418,0.434985593966915,313.733,0.516699989788961,506.446,0.614550317197594,684.591,0.623762322110141,832.535,0.579646322690337,1344.118,0.567265492817167,—,,—,,—,,—,,—,
    Domestic,,—,,—,,—,,—,,—,,—,,284.917,0.969636433557152,302.752,0.794064033530132,245.259,0.558411959709295,265.232,0.564393052759702,293.453,0.483300010211039,317.646,0.385449682802406,412.928,0.376237677889859,603.746,0.420353677309663,1025.351,0.432734507182833,—,,—,,—,,—,,—,
Average Revenue per User (ARPU),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Streaming,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,9.43,,10.31,,10.82,,10.91,,11.67,,11.76,,11.64,
    International,,—,,—,,—,,—,,—,,—,,—,,—,,—,,8.26,,8.34,,7.48,,7.81,,8.66,,9.43,,—,,—,,—,,—,,—,
    Domestic,,—,,—,,—,,—,,—,,—,,—,,—,,—,,7.97,,8.14,,—,,9.21,,10.18,,11.4,,—,,—,,—,,—,,—,
  Domestic,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,8.5,,—,,—,,—,,—,,—,,—,,—,,—,
  DVD,,—,,—,,—,,—,,—,,—,,—,,—,,—,,10.25,,10.29,,10.3,,10.22,,10.17,,10.19,,—,,—,,—,,—,,—,
Number of Subscribers (end of period),,—,,—,,—,,—,,—,,—,,509,1.0,34694,1.0,41491,1.0,51280,1.0,63158,1.0,79666,1.0,97910,1.0,113974,1.0,141965,1.0,167090,1.0,203663,1.0,221844,1.0,230747,1.0,260276,1.0
  Streaming,,—,,—,,—,,—,,—,,—,,509,1.0,23529,0.678186429930247,33267,0.801788339639922,44350,0.864859594383775,57391,0.908689318851135,74762,0.938442999523009,93796,0.957981820038811,110644,0.970782810114588,139259,0.980938963829113,167090,1.0,203663,1.0,221844,1.0,230747,1.0,260276,1.0
    International,,—,,—,,—,,—,,—,,—,,509,1.0,1858,0.0535539286331931,6121,0.147525969487359,10930,0.21314352574103,18277,0.289385351024415,30024,0.376873446639721,44365,0.453120212439996,57834,0.507431519469353,80773,0.568964181312295,—,,—,,—,,—,,—,
    Domestic,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,44738,0.561569552883288,—,,—,,—,,—,,—,,—,,—,,—,
    Domestic,,—,,—,,—,,—,,—,,—,,—,,21671,0.624632501297054,27146,0.654262370152563,33420,0.651716068642746,39114,0.61930396782672,—,,49431,0.504861607598815,52810,0.463351290645235,58486,0.411974782516818,—,,—,,—,,—,,—,
  DVD,,—,,—,,—,,—,,—,,—,,—,,11165,0.321813570069753,8224,0.198211660360078,6930,0.135140405616225,5767,0.0913106811488648,4904,0.0615570004769914,4114,0.0420181799611888,3330,0.0292171898854125,2706,0.0190610361708872,—,,—,,—,,—,,—,
Net Paid Subscriber Additions,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,13747,1.0,21554,1.0,28615,1.0,27831,1.0,36573,1.0,18181,1.0,8903,1.0,29529,1.0
  Streaming,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,13747,1.0,21554,1.0,28615,1.0,27831,1.0,36573,1.0,18181,1.0,8903,1.0,29529,1.0
Net Subscriber Additions,,—,,—,,—,,—,,—,,—,,7742,1.0,3099,1.0,6797,1.0,9789,1.0,11878,1.0,16508,1.0,18244,1.0,23055,1.0,74243,1.0,28384,1.0,36573,1.0,18181,1.0,8903,1.0,29529,1.0
  Streaming,,—,,—,,—,,—,,—,,—,,7742,1.0,5859,1.89060987415295,9738,1.43269089304105,11083,1.13218919195015,13041,1.09791210641522,17371,1.05227768354737,19034,1.04330190747643,23786,1.03170678811538,28615,0.385423541613351,27831,0.980517192784668,36573,1.0,18181,1.0,8903,1.0,29529,1.0
    International,,—,,—,,—,,—,,—,,—,,—,,1349,0.435301710229106,4263,0.627188465499485,4809,0.491265706405149,7347,0.618538474490655,11747,0.71159437848316,14341,0.786066652049989,18467,0.800997614400347,22939,0.308971889605754,25274,0.89043122886133,—,,—,,—,,—,
    Domestic,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,5624,0.340683305064211,—,,—,,—,,—,,—,,—,,—,,—,
    Domestic,,—,,—,,—,,—,,—,,—,,—,,4510,1.45530816392385,5475,0.805502427541562,6274,0.640923485544999,5694,0.479373631924566,—,,4693,0.257235255426442,5319,0.230709173715029,5676,0.0764516520075967,2557,0.0900859639233371,—,,—,,—,,—,
  DVD,,—,,—,,—,,—,,—,,—,,—,,-2760,-0.890609874152953,-2941,-0.432690893041048,-1294,-0.132189191950148,-1163,-0.0979121064152214,-863,-0.052277683547371,-790,-0.0433019074764306,-731,-0.0317067881153763,45628,0.614576458386649,553,0.0194828072153326,—,,—,,—,,—,
Number of Paid Subscribers,,—,,—,,—,,—,,—,,—,,333,1.0,32639,1.0,38412,1.0,48199,1.0,60144,1.0,75626,1.0,93119,1.0,110644,1.0,139259,1.0,167090,1.0,203663,1.0,221844,1.0,230747,1.0,260276,1.0
