Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
CSX Corp (CSX US) - By Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In Millions of USD except Per Share,,Q1 2004,,Q2 2004,,Q3 2004,,Q4 2004,,Q1 2005,,Q2 2005,,Q3 2005,,Q4 2005,,Q1 2006,,Q2 2006,,Q3 2006,,Q4 2006,,Q1 2007,,Q2 2007,,Q3 2007,,Q4 2007,,Q1 2008,,Q2 2008,,Q3 2008,,Q4 2008,
3 Months Ending,,03/26/2004,,06/25/2004,,09/24/2004,,12/31/2004,,04/01/2005,,07/01/2005,,09/30/2005,,12/30/2005,,03/31/2006,,06/30/2006,,09/29/2006,,12/29/2006,,03/30/2007,,06/29/2007,,09/28/2007,,12/28/2007,,03/28/2008,,06/27/2008,,09/26/2008,,12/26/2008,
      Food and Consumer,,88,0.0458333333333333,92,0.0460691036554832,93,0.0478641276376737,105,0.0481651376146789,105,0.0498102466793169,109,0.0503231763619575,110,0.0517647058823529,115,0.0518251464623704,118,0.0506220506220506,120,0.0495662949194548,123,0.0508684863523573,116,0.0484140233722871,111,0.0458298926507019,112,0.0442687747035573,112,0.0447820871651339,106,0.0411331005044626,110,0.0405455215628455,114,0.0392156862745098,119,0.0401891252955083,73,0.0272999252056844
    Coal,,422,0.219791666666667,442,0.221331997996996,438,0.22542460113227,478,0.219266055045872,506,0.240037950664137,541,0.249769159741459,512,0.240941176470588,521,0.234790446146913,579,0.248391248391248,593,0.244940107393639,602,0.248966087675765,604,0.252086811352254,633,0.261354252683732,638,0.252173913043478,649,0.259496201519392,683,0.265036864571207,762,0.280869885735348,824,0.283453732370141,850,0.287065180682202,849,0.317501869857891
      Coal,,405,0.2109375,426,0.213319979969955,423,0.217704580545548,460,0.211009174311927,482,0.22865275142315,519,0.239612188365651,491,0.231058823529412,500,0.225326723749437,552,0.236808236808237,562,0.232135481206113,571,0.236145574855252,574,0.239565943238731,603,0.24896779521057,607,0.239920948616601,619,0.24750099960016,654,0.253783469150175,720,0.265388868411353,777,0.267285861713106,802,0.270854441067207,811,0.303290949887809
      Coke and Iron Ore,,17,0.00885416666666667,16,0.00801201802704056,15,0.00772002058672156,18,0.00825688073394495,24,0.0113851992409867,22,0.0101569713758079,21,0.00988235294117647,21,0.00946372239747634,27,0.0115830115830116,31,0.0128046261875258,31,0.0128205128205128,30,0.0125208681135225,30,0.0123864574731627,31,0.0122529644268775,30,0.0119952019192323,29,0.0112533954210322,42,0.0154810173239956,47,0.0161678706570347,48,0.0162107396149949,38,0.0142109199700823
    Automotive,,202,0.105208333333333,220,0.110165247871808,185,0.0952135872362326,228,0.104587155963303,208,0.0986717267552182,211,0.0974145891043398,200,0.0941176470588235,225,0.101397025687247,231,0.0990990990990991,223,0.0921106980586534,183,0.075682382133995,210,0.0876460767946578,203,0.0838150289017341,223,0.0881422924901186,198,0.0791683326669332,215,0.083430345362825,202,0.0744563214154073,205,0.0705194358445132,195,0.0658561296859169,182,0.0680628272251309
    Other,,23,0.0119791666666667,19,0.00951427140711067,22,0.011322696860525,20,0.00917431192660551,27,0.0128083491461101,23,0.0106186518928901,27,0.0127058823529412,27,0.0121676430824696,38,0.0163020163020163,42,0.0173482032218092,49,0.0202646815550041,52,0.0217028380634391,59,0.0243600330305533,58,0.0229249011857708,59,0.0235905637744902,66,0.0256111757857974,59,0.0217471433837081,61,0.020983832129343,60,0.0202634245187437,75,0.0280478683620045
  Intermodal,,315,0.1640625,325,0.162744116174261,327,0.16829644879053,379,0.173853211009174,329,0.15607210626186,330,0.152354570637119,337,0.158588235294118,366,0.164939161784588,334,0.143286143286143,356,0.147046674927716,364,0.150537634408602,358,0.149415692821369,318,0.131296449215524,343,0.135573122529644,337,0.134746101559376,358,0.138921226232053,348,0.12827128639882,385,0.132438940488476,399,0.134751773049645,334,0.12490650710546
    Domestic,,192,0.1,199,0.099649474211317,184,0.0946989191971179,220,0.100917431192661,167,0.0792220113851992,185,0.0854108956602031,180,0.0847058823529412,206,0.0928346101847679,186,0.0797940797940798,198,0.0817843866171004,198,0.0818858560794045,204,0.0851419031719533,180,0.074318744838976,198,0.0782608695652174,202,0.0807676929228309,227,0.0880869227784245,220,0.0810910431256911,242,0.0832473340213278,255,0.0861195542046606,212,0.0792819745699327
    International,,117,0.0609375,124,0.0620931397095643,127,0.0653628409675759,133,0.0610091743119266,124,0.0588235294117647,124,0.0572483841181902,130,0.0611764705882353,122,0.0549797205948626,132,0.0566280566280566,148,0.0611317637339942,158,0.065343258891646,142,0.0592654424040067,133,0.0549132947976879,140,0.0553359683794466,129,0.0515793682526989,123,0.0477299185098952,123,0.0453372650202728,137,0.0471276229790162,137,0.0462681526511314,112,0.0418848167539267
    Other,,6,0.003125,2,0.00100150225338007,16,0.00823468862583634,26,0.0119266055045872,38,0.0180265654648956,21,0.00969529085872576,27,0.0127058823529412,38,0.0171248310049572,16,0.00686400686400686,10,0.00413052457662123,8,0.0033085194375517,12,0.00500834724540901,5,0.00206440957886045,5,0.00197628458498024,6,0.00239904038384646,8,0.00310438494373302,5,0.00184297825285662,6,0.00206398348813209,7,0.00236406619385343,10,0.0037397157816006
