Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81
Procter & Gamble Co/The (PG US) - By Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  All Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,5,,6,,5,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Grooming,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,8,,—,,—,
Pretax Income,,3472,1.0,2968,1.0,1065,1.0,3654,1.0,3803,1.0,3226,1.0,2686,1.0,3738,1.0,3256,1.0,3336,1.0,2927,1.0,3751,1.0,4033,1.0,3253,1.0,2289,1.0,3940,1.0,3916,1.0,3278,1.0,-5065,,4343,1.0,4532,1.0,3498,1.0,3461,1.0,5297,1.0,4877,1.0,3877,1.0,3564,1.0,5035,1.0,5239,1.0,4071,1.0,3650,1.0,4997,1.0,4835,1.0,4288,1.0,4233,1.0,5802,1.0,4496,1.0,—,,3870,1.0,5140,1.0
  Fabric & Home Care,,1081,0.256343372065449,937,0.256361149110807,960,0.294478527607362,1120,0.28,1177,0.284918905833939,1014,0.291630716134599,938,0.298726114649682,1129,0.283525866398795,1125,0.27445718467919,972,0.294545454545455,1023,0.323222748815166,1179,0.306392931392931,1101,0.269456681350954,1001,0.29580378250591,910,0.287519747235387,1144,0.297142857142857,1134,0.273582629674306,1114,0.323743097936646,1209,0.318074191002368,1338,0.295364238410596,1278,0.274720550300946,1271,0.336065573770492,1539,0.366254164683484,1743,0.32313681868743,1599,0.289989118607182,1348,0.337,1297,0.328687278256462,1546,0.304570527974783,1463,0.275517890772128,1275,0.308268858800774,1445,0.373095791376194,1543,0.298337200309358,1538,0.297025878717652,1538,0.337576821773485,1684,0.366565084893339,2031,0.33240589198036,2018,0.334271989398708,—,,1598,0.378224852071006,2077,0.346051316227924
"  Baby , Feminine & Family Care",,1117,0.26488024662082,1011,0.276607387140903,987,0.302760736196319,1111,0.27775,1037,0.251028806584362,976,0.280701754385965,918,0.292356687898089,1045,0.262430939226519,1038,0.253232495730666,890,0.26969696969697,895,0.282780410742496,964,0.250519750519751,933,0.228340675477239,852,0.25177304964539,778,0.245813586097946,902,0.234285714285714,930,0.224366706875754,861,0.250217959895379,900,0.236779794790845,1134,0.250331125827815,1076,0.231298366294067,1130,0.298783712321523,1194,0.284150404569253,1318,0.244345569150908,1352,0.245194051505259,1133,0.28325,920,0.233147491130258,1075,0.211780929866036,1187,0.223540489642185,1091,0.263781431334623,914,0.235992770462174,1055,0.203982985305491,1112,0.214754731556586,1206,0.264705882352941,1250,0.272094035698737,1408,0.230441898527005,1437,0.238032135166473,—,,1109,0.262485207100592,1383,0.230423192269244
  Beauty,,792,0.187811240218165,642,0.175649794801642,611,0.187423312883436,822,0.2055,774,0.187363834422658,604,0.17371297095197,436,0.138853503184713,783,0.196634856855851,714,0.174188826543059,531,0.160909090909091,518,0.163665086887836,836,0.217255717255717,853,0.208761625061185,642,0.189716312056738,711,0.224644549763033,947,0.245974025974026,964,0.232569360675513,675,0.196163905841325,696,0.183109707971586,1092,0.241059602649007,1072,0.230438521066208,553,0.146218931782126,720,0.1713469776297,1228,0.227660363366704,1196,0.216902430177729,721,0.18025,873,0.221236695387734,1242,0.24468085106383,1179,0.222033898305085,792,0.191489361702128,733,0.189258972372838,1271,0.245746326372776,1145,0.221127848590189,763,0.16747146619842,830,0.180670439703962,1249,0.204418985270049,1112,0.184197449064105,—,,690,0.163313609467456,1067,0.177774075308231
  Health Care,,514,0.121887597818354,462,0.12640218878249,265,0.0812883435582822,448,0.112,564,0.136528685548293,414,0.119068162208801,386,0.122929936305732,496,0.124560522350578,608,0.148328860697731,470,0.142424242424242,324,0.102369668246445,455,0.118243243243243,668,0.163485070974058,467,0.138002364066194,332,0.104897314375987,440,0.114285714285714,669,0.161399276236429,462,0.134263295553618,413,0.10865561694291,540,0.119205298013245,732,0.157351676698194,523,0.138286620835537,361,0.0859114707282247,679,0.125880608083055,830,0.150525933986217,484,0.121,405,0.102635580334516,695,0.136918833727344,905,0.170433145009416,625,0.151112185686654,393,0.101471727343145,800,0.154679040989946,887,0.171301660872924,667,0.14640035118525,405,0.0881584675663909,889,0.145499181669394,932,0.154381315222793,—,,433,0.102485207100592,953,0.158780406531156
  Grooming,,713,0.169077543277211,603,0.164979480164159,437,0.134049079754601,499,0.12475,579,0.140159767610748,469,0.134886396318666,462,0.147133757961783,529,0.132847815168257,614,0.149792632349353,437,0.132424242424242,405,0.127962085308057,414,0.107588357588358,531,0.129955947136564,422,0.124704491725768,434,0.137124802527646,417,0.108311688311688,448,0.108082026537998,329,0.0956117407730311,583,0.153380689292292,426,0.0940397350993377,494,0.106190885640585,305,0.0806451612903226,388,0.0923369823893384,426,0.0789766407119021,537,0.0973884657236126,314,0.0785,451,0.114292954891029,518,0.102048857368006,576,0.108474576271186,353,0.0853481624758221,388,0.100180738445649,503,0.0972544470224284,496,0.0957898802626497,382,0.0838454784899034,425,0.0925119721375707,533,0.0872340425531915,538,0.0891171111479211,—,,395,0.093491124260355,522,0.0869710096634455
  Corporate,,-745,,-687,,-2195,,-346,,-328,,-251,,-454,,-244,,-843,,36,,-238,,-97,,-53,,-131,,-876,,90,,-229,,-163,,-8866,,-187,,-120,,-284,,-741,,-97,,-637,,-123,,-382,,-41,,-71,,-65,,-223,,-175,,-343,,-268,,-361,,-308,,-1541,,—,,-355,,-862,
Net Income,,2372,1.0,2153,1.0,521,1.0,2601,1.0,3206,1.0,2750,1.0,1951,1.0,2714,1.0,7875,1.0,2522,1.0,2215,1.0,2853,1.0,2495,1.0,2511,1.0,1891,1.0,3199,1.0,3194,1.0,2745,1.0,-5241,,3593,1.0,3717,1.0,2917,1.0,2800,1.0,4277,1.0,3854,1.0,3309,1.0,2906,1.0,4112,1.0,4223,1.0,3355,1.0,3052,1.0,3939,1.0,3933,1.0,3397,1.0,3384,1.0,4521,1.0,3468,1.0,3754,1.0,3137,1.0,3959,1.0
