Date,CASH_CASH_EQTY_STI_DETAILED,BS_CASH_NEAR_CASH_ITEM,BS_MKT_SEC_OTHER_ST_INVEST,BS_ACCT_NOTE_RCV,BS_ACCTS_REC_EXCL_NOTES_REC,NOTES_RECEIVABLE,BS_UNBILLED_REVENUES,BS_INVENTORIES,INVTRY_RAW_MATERIALS,INVTRY_IN_PROGRESS,INVTRY_FINISHED_GOODS,BS_OTHER_INV,OTHER_CURRENT_ASSETS_DETAILED,BS_PREPAY,BS_DERIV_HEDGING_ASST_ST,BS_TAXES_RECEIVABLE_SHORT_TERM,BS_OTHER_CUR_ASSET_LESS_PREPAY,BS_CUR_ASSET_REPORT,BS_NET_FIX_ASSET,BS_GROSS_FIX_ASSET,BS_ACCUM_DEPR,BS_LT_INVEST,BS_LONG_TERM_INVESTMENTS,BS_LT_RECEIVABLES,BS_OTHER_ASSETS_DEF_CHRG_OTHER,BS_DISCLOSED_INTANGIBLES,BS_GOODWILL,OTHER_INTANGIBLE_ASSETS_DETAILED,BS_PREPAID_EXPENSE_LT,BS_DEFERRED_TAX_ASSETS_LT,BS_DERIV_HEDGING_ASST_LT,BS_INVEST_IN_ASSOC_CO,OTHER_NONCURRENT_ASSETS_DETAILED,BS_TOT_NON_CUR_ASSET,BS_TOT_ASSET,CF_NET_INC,CF_CASH_FROM_OPER,FIXED_INTANG_ASST_CHANGE,DISPOSAL_OF_FIXED_INTANG,ACQUIS_OF_FIXED_INTANG,NET_CHG_IN_LT_INVEST_DETAILED,CF_DECR_INVEST,CF_INCR_INVEST,CF_NT_CSH_RCVD_PD_FOR_ACQUIS_DIV,CF_CASH_FOR_DIVESTITURES,CF_CASH_FOR_ACQUIS_SUBSIDIARIES,CF_CASH_FOR_JOINT_VENTURES_ASSOC,OTHER_INVESTING_ACT_DETAILED,CF_NET_CASH_DISCONTINUED_OPS_INV,CF_CASH_FROM_INV_ACT,CF_DVD_PAID,PROC_FR_REPAYMNTS_BOR_DETAILED,PROC_FR_REPURCH_EQTY_DETAILED,CF_INCR_CAP_STOCK,CF_DECR_CAP_STOCK,OTHER_FIN_AND_DEC_CAP,CF_NET_CASH_DISCONTINUED_OPS_FIN,CFF_ACTIVITIES_DETAILED,CF_EFFECT_FOREIGN_EXCHANGES,CF_NET_CHNG_CASH,CF_CASH_PAID_FOR_TAX,CF_NET_CASH_PAID_FOR_AQUIS,CF_FREE_CASH_FLOW,CF_FREE_CASH_FLOW_FIRM,FREE_CASH_FLOW_EQUITY,FREE_CASH_FLOW_PER_SH,PX_TO_FREE_CASH_FLOW,CASH_FLOW_TO_NET_INC,SALES_REV_TURN,IS_SALES_AND_SERVICES_REVENUES,IS_COGS_TO_FE_AND_PP_AND_G,IS_COG_AND_SERVICES_SOLD,GROSS_PROFIT,IS_OTHER_OPER_INC,IS_OPERATING_EXPN,IS_SGA_EXPENSE,IS_SELLING_EXPENSES,IS_GENERAL_AND_ADMINISTRATIVE,IS_OPERATING_EXPENSES_RD,IS_OTHER_OPERATING_EXPENSES,IS_OPER_INC,IS_NONOP_INCOME_LOSS,IS_NET_INTEREST_EXPENSE,IS_INT_EXPENSE,IS_INT_INC,IS_OTHER_INVESTMENT_INCOME_LOSS,INCOME_LOSS_FROM_AFFILIATES,IS_OTHER_NON_OPERATING_INC_LOSS,PRETAX_INC,IS_ABNORMAL_ITEM,IS_DERIVATIVES_HEDGING,IS_GAIN_LOSS_DISPOSAL_ASSETS,IS_IMPAIRMENT_ASSETS,IS_IMPAIR_OF_INTANG_ASSETS,IS_SALE_OF_BUSINESS,IS_LEGAL_LITIGATION_SETTLEMENT,IS_GAIN_LOSS_ON_INVESTMENTS,IS_OTHER_ONE_TIME_ITEMS,IS_INC_TAX_EXP,IS_INC_BEF_XO_ITEM,XO_GL_NET_OF_TAX,IS_DISCONTINUED_OPERATIONS,EXTRAORD_ITEMS_ACCOUNTING_CHANGS,NI_INCLUDING_MINORITY_INT_RATIO,MIN_NONCONTROL_INTEREST_CREDITS,NET_INCOME,IS_TOT_CASH_PFD_DVD,OTHER_ADJUSTMENTS,EARN_FOR_COMMON,IS_NET_ABNORMAL_ITEMS,IS_AVG_NUM_SH_FOR_EPS,IS_EPS,IS_EARN_BEF_XO_ITEMS_PER_SH,IS_BASIC_EPS_CONT_OPS,IS_SH_FOR_DILUTED_EPS,IS_DILUTED_EPS,IS_DIL_EPS_BEF_XO,IS_DIL_EPS_CONT_OPS,ACCOUNTING_STANDARD,EBITDA,EBITDA_MARGIN,EBIT,GROSS_MARGIN,OPER_MARGIN,PROF_MARGIN,ACTUAL_SALES_PER_EMPL,RETURN_COM_EQY,RETURN_ON_ASSET,RETURN_ON_CAP,RETURN_ON_INV_CAPITAL,INCREMENTAL_OPERATING_MARGIN,PRETAX_INC_TO_NET_SALES,INC_BEF_XO_ITEMS_TO_NET_SALES,NET_INCOME_TO_COMMON_MARGIN,EFF_TAX_RATE,ESG_SCORE,ENVIRONMENTAL_SCORE,SOCIAL_SCORE,GOVERNANCE_SCORE,ESG_DISCLOSURE_SCORE,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE,NOX_EMISSIONS,VOC_EMISSIONS,PARTICULATE_EMISSIONS,SULPHUR_DIOXIDE_SULPHUR_OXIDE_EM,EMISSION_REDUCTION,TRANSITION_PLAN_INDICATOR,CLIMATE_CHG_POLICY,CLIMATE_CHG_OPPORTUNITIES,CLIMATE_RISKS,GHG_SCOPE_1,GHG_SCOPE_2_LOCATION_BASED,ENERGY_EFFIC_POLICY,ENERGY_CONSUMPTION,ELECTRICITY_USED,NAT_GAS_USED,OIL_DIESEL_USED,WASTE_REDUCTION,HAZARDOUS_WASTE,TOTAL_WASTE,ENVIRON_SUPPLY_MGT,WATER_POLICY,TOTAL_WATER_WITHDRAWAL,TOTAL_WATER_DISCHARGED,BIODIVERSITY_POLICY,ADOPT_TNFD_RECOMMENDATIONS,ZERO_DEFORESTATION_POLICY,BOARD_LEVEL_OVERSIGHT_BIODIV,EXEC_LEVEL_OVERSIGHT_BIODIV,HUMAN_RIGHTS_POLICY,POLICY_AGAINST_CHILD_LABOR,QUALITY_ASSURANCE_AND_RECALL_POL,CONSUMER_DATA_PROTECTION_POLICY,COMMUNITY_SPENDING,CUSTOMER_COMPLAINTS,EQUAL_OPPORTUNITY_POLICY,GENDER_PAY_GAP_BREAKOUT,PCT_WOMEN_SENIOR_MGT,PCT_WOMEN_IN_MID_AND_OTHER_MGMT,PCT_WOMEN_EMPLOYEES,PCT_MINORITY_EMPLOYEES,PCT_DISABLED_IN_WORKFORCE,ETHICS_POLICY,ANTI_BRIBERY_ETHICS_POLICY,HEALTH_SAFETY_POLICY,FATALITIES_EMPLOYEES,LOST_TIME_INCIDENT_RATE,TRAINING_POLICY,FAIR_REMUNERATION_POLICY,NUMBER_EMPLOYEES_CSR,EMPLOYEE_TURNOVER_PCT,EMPLOYEE_TRAINING_COST,TOT_HRS_SPENT_BY_FIRM_EMP_TRAIN,COMP_DISCLOSES_EMP_ENG_SCORE,SOCIAL_SUPPLY_CHAIN_MGMT,YEARS_AUDITOR_EMPLOYED,SIZE_OF_AUDIT_COMMITTEE,NUM_IND_DIR_ON_AUD_CMTE,AUDIT_COMMITTEE_MEETINGS,AUDIT_COMMITTEE_MTG_ATTEND_PCT,COMPANY_CONDUCTS_BRD_EVALUATIONS,BOARD_SIZE,NUM_EXECUTIVES_COMP_MANAGERS,NUM_OF_NONEXEC_DIR_ON_BRD,BOARD_MEETINGS_PER_YR,BOARD_MEETING_ATTENDANCE_PCT,COMP_HAS_EXEC_SH_OWNER_GUIDELNS,DIRECTOR_SH_OWNERSHIP_GUIDELINES,SIZE_OF_COMPENSATION_COMMITTEE,NUM_IND_DIR_ON_CMPNSTN_CMTE,NUM_COMPENSATION_CMTE_MTG,COMPENSATION_CMTE_MTG_ATTEND_PCT,NUMBER_OF_FEMALE_EXECUTIVES,NUMBER_OF_WOMEN_ON_BOARD,AGE_OF_YOUNGEST_DIRECTOR,AGE_OF_OLDEST_DIRECTOR,INDEPENDENT_DIRECTORS,SIZE_OF_NOMINATION_COMMITTEE,NUM_IND_DIR_ON_NOM_CMTE,NUM_OF_NOMINATION_CMTE_MTG,NOMINATION_CMTE_MTG_ATTEND_PCT,VERIFICATION_TYPE,EMPLOYEE_CSR_TRAINING,BOARD_DURATION
2012-12-31 00:00:00,29129,10746,18383,10930,10930,0,,791,124,0,667,0,16803,1200,150,,12870,57653,15452,21887,6435,92122,,,10837,5359,1135,4224,3000,,0,,2478,118411,176064,41733,50856,-9402,0,-9402,,,,-350,0,-350,0,-38475,0,-48227,-2488,0,2016,2016,0,-1226,0,-1698,0,931,7682,350,42561,42561,42561,1.626,11.6887,1.2186,156508,156508,87846,87846,68662,0,13421,10040,,,3381,0,55241,-522,-1088,0,1088,,,566,55763,0,,,,,,,,,14030,41733,0,0,0,41733,0,41733,0,0,41733,0,26174.904,1.5943,1.5943,1.5943,26469.94,1.5768,1.5768,1.5768,US GAAP,58518,37.3898,55241,43.8712,35.296,26.6651,2149835.1648,42.8415,28.5417,42.8415,45.7415,44.4497,35.6295,26.6651,26.6651,25.1601,,,,,43.8588,36.5751,11.8198,83.0223,,,,,1,,0,0,0,16.117,255.628,1,693,608,8241,,1,0.056,7.456,1,1,1400,,0,,,,,1,1,,,,,0,,,,,,,1,0,1,,,0,0,72800,,,,,1,4,4,4,9,75,,8,9,7,5,75,,,3,3,5,75,0,1,52,72,7,3,3,4,75,0,0,1
2013-12-31 00:00:00,40546,14259,26287,13102,13102,0,,1764,683,0,1081,0,17874,,214,,14207,73286,16597,28519,11922,106215,,,10902,5756,1577,4179,,,0,,5146,133714,207000,37037,53666,-9076,0,-9076,,,,-496,0,-496,0,-24202,0,-33774,-10564,16896,-21629,1231,-22860,-1082,0,-16379,0,3513,9128,496,45501,45601.4293,62397,1.7562,11.4092,1.449,170910,170910,106606,106606,64304,0,15305,10830,,,4475,0,48999,-1156,-1480,136,1616,,,324,50155,0,,,,,,,,,13118,37037,0,0,0,37037,0,37037,0,0,37037,0,25909.268,1.4296,1.4296,1.4296,26086.536,1.4196,1.4196,1.4196,US GAAP,55756,32.623,48999,37.6245,28.6695,21.6705,2128393.5243,30.6396,19.3372,28.7087,30.3423,,29.3459,21.6705,21.6705,26.1549,,,,,47.289,40.592,11.8198,89.2836,,,,,1,,1,0,0,47.552,286.634,1,923.681,708.122,20999.301,,1,0.031,9.915,1,1,2317.18,,0,,,,,1,1,,,,,0,,,,,,,1,0,1,,,0,0,80300,,,,,1,5,4,4,10,75,,8,8,7,7,75,,,3,3,8,75,0,1,53,73,7,3,3,4,75,1,0,1
2014-12-31 00:00:00,25077,13844,11233,17460,17460,0,,2111,471,0,1640,0,23883,,1635,,17930,68531,20624,39015,18391,130162,,,12522,8758,4616,4142,,,0,,3764,163308,231839,39510,59713,-9813,0,-9813,,,,-3765,0,-3765,0,-9001,0,-22579,-11126,18266,-43531,1469,-45000,-1158,0,-37549,0,-415,10026,3765,50142,50425.6759,68408,2.0599,13.3965,1.5113,182795,182795,112258,112258,70537,0,18034,11993,,,6041,0,52503,-980,-1411,384,1795,,,431,53483,205,,,,,,,,,13973,39510,0,0,0,39510,0,39510,0,0,39510,133.25,24342.288,1.6225,1.6225,1.6286,24490.652,1.6125,1.6125,1.6179,US GAAP,60449,33.0693,52503,38.588,28.7223,21.6144,1974028.0778,33.6118,18.0066,27.6969,29.6831,29.4825,29.2585,21.6144,21.6144,26.1261,,,,,49.7837,41.7699,18.1378,89.2836,,,,,1,,1,0,1,56.722,306.675,1,1112.84,845,25984.6,,1,0.23,13.125,1,1,1839.81,,1,,,,,1,1,,,,,1,0,,28,30,,,1,1,1,,,0,0,92600,,,,,1,6,4,4,10,75,,8,9,7,6,75,,,4,4,6,75,1,2,53,70,7,4,4,5,75,1,0,1
2015-12-31 00:00:00,41601,21120,20481,16849,16849,0,,2349,,,,,28579,,1945,,26634,89378,22471,49257,26786,164065,,,14431,9009,5116,3893,,,0,,5422,200967,290345,53394,81266,-11488,0,-11488,,,,-343,0,-343,0,-44443,0,-56274,-11561,29305,-33961,1292,-35253,-1499,0,-17716,0,7276,13252,343,70019,70558.7201,99324,3.0425,8.6492,1.522,233715,233715,140089,140089,93626,0,22396,14329,,,8067,0,71230,-1285,-2188,733,2921,,,903,72515,91,,,,,,,,,19121,53394,0,0,0,53394,0,53394,0,0,53394,59.15,23013.684,2.32,2.32,2.3227,23172.276,2.305,2.305,2.3076,US GAAP,82487,35.2938,71230,40.0599,30.4773,22.8458,2124681.8182,46.2482,20.4503,32.6352,30.8866,36.7773,31.0271,22.8458,22.8458,26.3683,3.73,3,2.06,8.35,52.3992,46.6324,19.1657,91.2402,,,,,1,,1,0,1,28.1,378.79,1,1274.53,1154.54,10623.5,3.844,1,0.455,17.986,1,1,2000,,1,,,,,1,1,0,1,,,1,0,,28,31,,,1,1,1,,,0,0,110000,,,,0,1,7,4,4,9,75,1,7,10,6,4,75,1,1,3,3,7,75,1,2,54,67,6,3,3,4,75,1,0,1
2016-12-30 00:00:00,67155,20484,46671,15754,15754,0,,2132,,,,,21828,,1399,,20429,106869,27010,61245,34235,170430,,,17377,8620,5414,3206,,,0,,8757,214817,321686,45687,66231,-13548,0,-13548,0,0,0,-297,0,-297,0,-32132,0,-45977,-12150,22057,-29227,495,-29722,-1570,0,-20890,0,-636,10444,297,53497,54580.8863,75554,2.4447,11.8442,1.4497,215639,215639,131376,131376,84263,0,24239,14194,,,10045,0,60024,-1348,-2543,1456,3999,,,1195,61372,-461,,,,,,,,-548,15685,45687,0,0,0,45687,0,45687,0,0,45687,-299.65,21883.28,2.0875,2.0875,2.0741,22001.124,2.0775,2.0775,2.0639,US GAAP,70529,32.707,60024,39.076,27.8354,21.1868,1858956.8966,36.9033,14.9296,23.4462,20.0803,-61.9938,28.4605,21.1868,21.1868,25.5573,4.27,3,3.06,8.35,53.8376,48.0519,19.5586,93.7387,,,,,1,,1,0,1,34.37,599.522,1,1780.67,1454,13333.8,3.289,1,1.037,29.86,1,1,2361.07,,1,,,,,1,1,0,1,,,1,1,,28,32,,,1,1,1,,,0,0,116000,,,,0,1,8,4,4,9,75,1,8,10,7,4,75,1,1,3,3,7,75,1,2,55,68,7,3,3,4,75,1,0,1
2017-12-29 00:00:00,74181,20289,53892,17874,17874,0,,4855,,,,,31735,,1630,,30105,128645,33783,75076,41293,194714,,,18177,8015,5717,2298,,,0,,10162,246674,375319,48351,64225,-12451,0,-12451,0,0,0,-329,0,-329,0,-33666,0,-46446,-12769,29014,-32345,555,-32900,-1874,0,-17974,0,-195,11591,329,51774,53526.5531,80788,2.4809,17.0532,1.3283,229234,229234,141048,141048,88186,0,26842,15261,,,11581,0,61344,-2745,-2878,2323,5201,,,133,64089,-739,,,,,,,,-640,15738,48351,0,0,0,48351,0,48351,0,0,48351,-480.35,20868.968,2.3175,2.3175,2.2939,21006.768,2.3025,2.3025,2.2796,US GAAP,71501,31.1913,61344,38.4699,26.7604,21.0924,1863691.0569,36.8675,13.8739,21.5495,17.9864,9.7095,27.9579,21.0924,21.0924,24.5565,4.27,3,3.08,8.31,54.3104,49.4715,19.5586,93.7387,,,,,1,,1,0,1,45.397,650.6,1,2155.05,1743.05,16579.4,5.554,1,1.516,53.814,1,1,3694.73,,1,,,,,1,1,0,1,,,1,1,,29,32,,,1,1,1,,,0,0,123000,,,,0,1,9,4,4,8,75,1,8,9,7,4,75,1,1,3,3,7,75,1,2,56,69,7,3,3,4,75,1,0,1
2018-12-31 00:00:00,66301,25913,40388,23186,23186,0,,3956,,,,,37896,,1274,,36622,131339,41304,90403,49099,170799,,,22283,0,0,0,,,0,,22283,234386,365725,59531,77434,-13313,0,-13313,0,0,0,-721,0,-721,0,30100,0,16066,-13712,432,-72069,669,-72738,-2527,0,-87876,0,5624,10417,721,64121,66766.7133,64553,3.2349,12.1904,1.3007,265595,265595,163756,163756,101839,0,30941,16705,,,14236,0,70898,-2005,-2446,3240,5686,,,441,72903,-256,,,,,,-236,,,13372,59531,0,0,0,59531,0,59531,0,0,59531,-193.28,19821.508,3.0025,3.0025,2.9936,20000.436,2.9775,2.9775,2.9678,US GAAP,81801,30.7991,70898,38.3437,26.694,22.4142,2012083.3333,49.3636,16.0668,26.382,22.9356,26.2754,27.4489,22.4142,22.4142,18.3422,4.41,3,3.5,7.94,56.614,48.0519,27.9021,93.7387,,,,,1,,1,0,1,57.44,776.5,1,2676.46,2182,20554.1,6.601,1,2.847,71.959,1,1,4519.99,,1,,,,,1,1,0,1,125,,1,1,,29,33,,,1,1,1,,,0,0,132000,,,,0,1,10,4,4,8,75,1,8,5,7,4,75,1,1,3,3,5,75,2,2,57,70,7,3,3,4,75,1,0,1
2019-12-31 00:00:00,100557,48844,51713,22926,22926,0,,4106,,,,,35230,,2806,,32424,162819,37378,95957,58579,105341,,,32978,0,0,0,,,0,,32978,175697,338516,55256,69391,-10495,0,-10495,0,0,0,-624,0,-624,0,57015,0,45896,-14119,-7819,-66116,781,-66897,-2922,0,-90976,0,24311,15263,624,58896,61901.8484,51077,3.1885,23.0241,1.2558,260174,260174,161782,161782,98392,0,34462,18245,,,16217,0,63930,-1807,-1385,3576,4961,,,-422,65737,31,,,,,,,,,10481,55256,0,0,0,55256,0,55256,0,0,55256,24.49,18471.336,2.99,2.99,2.9928,18595.651,2.97,2.97,2.9713,US GAAP,76477,29.3946,63930,37.8178,24.572,21.2381,1899080.292,55.9172,15.6924,27.7328,24.7611,-128.5372,25.2666,21.2381,21.2381,15.9438,5.13,5.65,3.5,7.81,56.614,48.0519,27.9021,93.7387,,,,,1,,1,0,1,52.73,862.127,1,2889.68,2427,20290.4,4.511,1,2.765,58.396,1,1,4485.92,,1,,,,,1,1,0,1,190,,1,1,,28,33,,,1,1,1,,,0,0,137000,,,,0,1,11,4,4,9,75,1,7,5,6,5,75,1,1,3,3,4,75,2,2,58,71,6,3,3,4,75,1,0,1
2020-12-31 00:00:00,90943,38016,52927,16120,16120,0,,4061,,,,,32589,,2609,,29980,143713,45336,112096,66760,100887,,,33952,0,0,0,,,0,,33952,180175,323888,57411,80674,-7309,0,-7309,0,0,0,-1524,0,-1524,0,4544,0,-4289,-14081,2499,-72358,0,-72358,-2880,0,-86820,0,-10435,9501,1524,73365,75823.4788,75864,4.228,31.3835,1.4052,274515,274515,169559,169559,104956,0,38668,19916,,,18752,0,66288,-803,-890,2873,3763,,,87,67091,-82,,,,,,,,,9680,57411,0,0,0,57411,0,57411,0,0,57411,-64.78,17352.119,3.31,3.31,3.3049,17528.214,3.28,3.28,3.2763,US GAAP,78844,28.7212,66288,38.2332,24.1473,20.9136,1867448.9796,73.6856,17.3341,31.0082,28.196,16.4424,24.4398,20.9136,20.9136,14.4282,5.11,5.65,3.56,7.58,59.2496,48.0519,29.5345,100,,,,,1,,1,0,1,47.43,890.2,1,3019.17,2580,20292.4,2.583,1,1.838,45.706,1,1,4440.49,,1,,,,,1,1,0,1,250,,1,1,,,34,,,1,1,1,,,1,0,147000,,,296000,0,1,12,3,3,8,75,1,7,5,6,4,75,1,1,3,3,6,75,2,2,59,72,6,3,3,4,75,1,1,1
2021-12-31 00:00:00,62639,34940,27699,26278,26278,0,,6580,,,,,39339,,,,39339,134836,49527,119810,70283,127877,,,38762,0,0,0,,,0,,38762,216166,351002,94680,104038,-11085,0,-11085,0,0,0,-33,0,-33,0,-3427,0,-14545,-14467,12665,-85971,0,-85971,-5580,0,-93353,0,-3860,25385,33,92953,95246.1552,105618,5.5656,31.9048,1.0988,365817,365817,212981,212981,152836,0,43887,21973,,,21914,0,108949,-258,-198,2645,2843,,,-60,109207,-284,,,,,,,,,14527,94680,0,0,0,94680,0,94680,0,0,94680,-224.36,16701.272,5.67,5.67,5.6556,16864.919,5.61,5.61,5.5967,US GAAP,121933,33.3317,108949,41.7794,29.7824,25.8818,2375435.0649,147.4433,28.0579,50.0857,46.2501,46.7252,29.8529,25.8818,25.8818,13.3023,5.7,5.65,4.83,7.35,60.9496,53.1561,29.5345,100,,,,,1,,1,0,1,55.2,1003.25,1,3324.06,2854,20357.5,5.553,1,1.599,52.481,1,1,4792.55,2918.69,1,0,0,0,1,1,1,0,1,250,,1,1,,,34.8,,,1,1,1,,,1,0,154000,,,432000,0,1,13,4,4,8,100,1,8,5,7,5,100,1,1,3,3,5,100,2,3,60,73,7,3,3,6,100,1,1,1
2022-12-30 00:00:00,48304,23646,24658,28184,28184,0,,4946,,,,,53971,,,,53971,135405,52534,124874,72340,120805,,,44011,0,0,0,,,,,44011,217350,352755,99803,122151,-10708,0,-10708,0,0,0,-306,0,-306,0,-11340,0,-22354,-14841,-123,-89402,0,-89402,-6383,0,-110749,0,-10952,19573,306,111443,113899.0472,111320,6.8724,18.906,1.2239,394328,394328,223546,223546,170782,0,51345,25094,,,26251,0,119437,334,106,2931,2825,,,228,119103,0,,,,,,,,,19300,99803,0,0,0,99803,0,99803,0,0,99803,0,16215.963,6.15,6.15,6.15,16325.819,6.11,6.11,6.11,US GAAP,132441,33.5865,119437,43.3096,30.2887,25.3096,2404439.0244,175.4593,28.3629,53.4319,48.7764,36.7858,30.204,25.3096,25.3096,16.2045,5.91,5.65,5.16,7.57,57.3182,53.1561,18.6215,100,,,,,1,1,1,0,1,55.2,1065.41,1,3516.98,3162.92,18915.5,7.108,1,1.261,56.5,1,1,5243.03,2570.41,1,0,0,0,1,1,1,0,1,,,1,1,,,35.3,,,1,1,1,,,1,0,164000,,,,0,1,14,4,4,8,75,1,9,5,8,5,75,1,1,3,3,6,75,2,3,61,74,8,4,4,4,75,1,1,1
2023-12-29 00:00:00,61555,29965,31590,29508,29508,0,,6331,,,,,46172,,,,46172,143566,54376,125260,70884,100544,,,54097,0,0,0,,,,,54097,209017,352583,96995,110543,-10959,0,-10959,0,0,0,0,0,0,0,14664,0,3705,-15025,-9901,-77550,0,-77550,-6012,0,-108488,0,5760,18679,,99584,102938.0949,89683,6.3251,30.439,1.1397,383285,383285,214137,214137,169148,0,54847,24932,,,29915,0,114301,565,183,3933,3750,,,382,113736,0,,,,,,,,,16741,96995,0,0,0,96995,0,96995,0,0,96995,0,15744.231,6.16,6.16,6.16,15812.547,6.13,6.13,6.13,US GAAP,127820,33.3486,114301,44.1311,29.8214,25.3062,2380652.1739,171.9495,27.5031,54.3562,48.6149,-46.5091,29.674,25.3062,25.3062,14.7192,,,,,54.7027,46.8741,17.0496,100,,,,,1,1,1,0,1,55.2,1206.7,1,4195.32,3487,31336,13.529,1,3.32,67.104,1,1,5523.17,3407.03,1,0,0,0,0,1,1,0,1,,,1,1,,,,,,1,1,1,,,1,0,161000,,,,0,1,15,4,4,9,75,1,9,5,8,4,75,1,1,4,4,6,75,2,3,62,75,8,4,4,5,75,1,1,1
