Start Date,1990-01-01 00:00:00,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
End Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SO US Equity,NEE US Equity,DUK US Equity,NVDA US Equity,MSFT US Equity,AAPL US Equity,PLD US Equity,EQIX US Equity,AMT US Equity,VMC US Equity,MLM US Equity,DD US Equity,RTX US Equity,GE US Equity,CAT US Equity,UNH US Equity,LLY US Equity,JNJ US Equity,V US Equity,JPM US Equity,BRK/B US Equity,XOM US Equity,PCCYF US Equity,CVX US Equity,WMT US Equity,PG US Equity,COST US Equity,TSLA US Equity,TM US Equity,BYDDY US Equity,NFLX US Equity,META US Equity,GOOG US Equity,CSX US Equity,NSC US Equity,UNP US Equity
,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price
Dates,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
1990-01-05 00:00:00,8.3742,4.3281,24.0705,,0.6224,0.337,,,,14.917,,34.7402,4.037,26.1726,7.4219,0.355,16.9063,7.4531,,10.4167,,12.1875,,16.5313,1.9323,8.4688,5.708,,29.0289,,,,,1.0069,13.4167,6.5916
1990-01-12 00:00:00,8.3742,4.1719,22.8151,,0.5981,0.308,,,,14.875,,32.7838,3.88,25.1755,7.2188,0.324,16.25,7.125,,9.875,,11.9375,,16.0625,1.8542,8.4688,5.479,,29.4421,,,,,0.9757,12.6667,6.3599
1990-01-19 00:00:00,8.6407,4.2969,22.9243,,0.6536,0.306,,,,15.375,,32.606,3.889,25.8735,6.8906,0.328,16.4063,7.1719,,9.625,,12.1563,,16.75,1.8125,8.625,5.479,,27.7893,,,,,0.9549,12.875,6.4758
1990-01-26 00:00:00,8.3742,4.2344,22.9243,,0.6302,0.292,,,,14.042,,30.8275,3.686,24.9263,6.8594,0.289,15.4688,6.6094,,8.8333,,11.6875,,16.0938,1.7552,7.8906,5.417,,28.4091,,,,,0.9028,12.25,6.2757
1990-02-02 00:00:00,8.26,4.2188,23.5793,,0.651,0.306,,,,14.083,,30.3532,3.686,24.6272,6.9531,0.289,16.0625,6.8281,,8.7083,,11.9688,,16.7813,1.75,8.1406,5.417,,28.3058,,,,,0.9167,12.1667,6.2125
1990-02-09 00:00:00,8.26,4.2344,23.6884,,0.6563,0.306,,,,14.375,,30.2346,3.696,25.2254,6.9688,0.309,15.6875,7.0156,,8.625,,12.0625,,17.2813,1.8177,8.2813,5.646,,27.7893,,,,,0.9375,12.5,6.4126
1990-02-16 00:00:00,8.1839,4.2656,23.4155,,0.6823,0.301,,,,14.25,,30.2939,3.769,24.7269,7.0313,0.313,15.5625,6.9375,,9.0417,,12,,17.4688,1.7865,8.3594,5.625,,28.6157,,,,,0.9549,12.25,6.4126
1990-02-23 00:00:00,8.0697,4.0625,23.0881,,0.6771,0.297,,,,13.958,,29.8789,3.649,24.1286,7.2188,0.328,14.7813,6.5156,,8.5,,11.7813,,16.7188,1.6927,7.8125,5.229,,25.7231,,,,,0.941,12.0417,6.2968
1990-03-02 00:00:00,7.9174,4.1719,24.0705,,0.7205,0.301,,,,14.333,,31.4203,3.815,24.8764,7.7656,0.289,15.4688,6.875,,8.5833,,11.6875,,17.0625,1.8802,7.9219,5.167,,25.6198,,,,,0.9861,12.7917,6.3915
1990-03-09 00:00:00,7.9174,4.125,23.9068,,0.7396,0.329,,,,14.833,,31.7167,4.018,24.9761,7.75,0.313,15.7188,6.9531,,8.7083,,11.5938,,17.0938,1.9219,8.1094,5.583,,25.2066,,,,,0.9479,12.4583,6.1704
1990-03-16 00:00:00,8.0316,4.125,24.5072,,0.7917,0.359,,,,14.875,,32.191,4.129,25.5245,7.5938,0.305,15.8438,7.1563,,8.5417,,11.875,,17.625,1.9688,8.2813,5.688,,23.657,,,,,0.9618,12.4583,5.9703
1990-03-23 00:00:00,7.8032,4.0313,23.9068,,0.7656,0.377,,,,15,,31.9538,4.184,25.375,7.7031,0.297,15.4688,6.9688,,8.375,,11.5313,,16.8125,1.9375,8.4375,6,,23.1405,,,,,0.9618,12.375,5.8019
1990-03-30 00:00:00,7.9936,4.0156,24.0159,,0.7691,0.359,,,,15.125,,31.1832,4.221,25.6242,7.6406,0.305,16.1563,7.0156,,7.7917,,11.5313,,16.875,1.9688,8.4688,6.229,,23.1405,,,,,0.941,13.2083,6.1072
1990-04-06 00:00:00,7.8413,4.0156,23.9614,,0.7934,0.356,,,,15.125,,31.0646,4.166,25.6741,7.5313,0.324,16.625,7.1406,,7.625,,11.5313,,16.9688,2.0156,8.5781,6.229,,25.2066,,,,,0.9375,13.0417,5.8124
1990-04-13 00:00:00,7.8032,4.0156,23.9068,,0.8385,0.386,,,,15.167,,30.946,4.193,26.3222,7.5156,0.328,17.125,7.3281,,8.1667,,11.4375,,16.6875,2.1406,8.9063,6.208,,25.3099,,,,,0.9306,12.9583,5.8019
1990-04-20 00:00:00,7.6891,3.8438,23.5793,,0.8229,0.359,,,,15.25,,29.5232,4.138,26.1227,7.5625,0.316,16.3125,7.2813,,7.75,,11.5938,,16.2188,2.0469,8.5781,6.146,,24.3802,,,,,0.8819,12.6667,5.7282
1990-04-27 00:00:00,7.3465,3.7656,23.1426,,0.7813,0.349,,,,14.917,,29.2861,4.027,25.4747,7.7188,0.313,16.4063,7.0469,,7.875,,11.25,,16.2813,2.0156,8.7344,5.938,,23.9669,,,,,0.8819,12.6667,5.7492
1990-05-04 00:00:00,7.3845,3.7656,23.4701,,0.8576,0.357,,,,15,,29.0489,4.184,26.0729,7.8594,0.375,17.0313,7.375,,8.1667,,11.625,,16.7813,2.1094,9.1875,6.583,,25,,,,,0.9063,12.8333,5.8756
1990-05-11 00:00:00,7.7271,4.0156,24.5072,,0.9097,0.381,,,,15.5,,30.4125,4.267,27.1697,8.2813,0.402,17.9375,7.5,,8.5833,,11.9688,,17.125,2.2292,9.4219,6.479,,26.5496,,,,,0.941,13.4167,6.044
1990-05-18 00:00:00,7.7652,4.0313,24.5618,,0.9479,0.355,,,,15.167,,31.0053,4.184,27.1697,8.25,0.418,18.0625,7.5938,,8.9167,,11.9375,,17.5,2.2656,9.5625,6.938,,25.9298,,,,,0.9063,14,5.9598
1990-05-25 00:00:00,7.5368,3.875,24.1251,,1.0313,0.357,,,,15.333,,29.9382,4.184,27.2694,8.4531,0.457,18.875,7.8281,,9.0417,,11.625,,16.9375,2.2969,9.7188,6.667,,26.8595,,,,,0.9097,13.75,5.8966
1990-06-01 00:00:00,7.5368,3.9844,24.1251,,1.0434,0.364,,,,15.167,,29.7011,4.368,27.718,8.3594,0.469,19.2813,8.0313,,9.3333,,11.9375,,17.375,2.4323,10.3594,6.792,,27.5826,,,,,0.9444,13.8333,6.1283
1990-06-08 00:00:00,7.5749,3.9219,24.1797,,1.0208,0.342,,,,14.833,,30.531,4.276,27.3192,8.3125,0.441,18.7813,7.875,,9.4583,,11.75,,17.375,2.4792,10,6.563,,27.376,,,,,0.9549,14.3333,6.1072
1990-06-15 00:00:00,7.6129,3.9688,24.4526,,1.0556,0.353,,,,14.833,,29.8789,4.442,27.9673,8.2031,0.477,19.5,8.0469,,8.75,,11.9688,,18,2.6146,10.5469,6.75,,27.2727,,,,,0.9688,14.25,6.202
1990-06-22 00:00:00,7.5749,3.8281,24.2343,,1.0521,0.371,,,,14.5,,28.9304,4.276,27.6682,7.9375,0.512,19.875,8.1719,,8.375,,11.9688,,17.4375,2.5521,10.4063,7.167,,27.0455,,,,,0.934,14.7917,6.0651
1990-06-29 00:00:00,7.6891,3.8281,24.398,,1.0556,0.4,,,,14.542,,27.1519,4.221,27.6183,6.5781,0.539,20.7813,8.4688,,8.5,,11.9688,,17.5938,2.599,10.8906,7.104,,27.5,,,,,0.9444,14.2917,5.9072
1990-07-06 00:00:00,7.6129,3.75,24.5618,,1.0174,0.4,,,,14.542,,26.9147,4.239,28.1667,6.6094,0.547,21.625,8.6094,,8.5,,11.9375,,17.4375,2.6042,11.125,7.333,,27.5,,,,,0.9444,14.2917,5.844
1990-07-13 00:00:00,7.651,3.7188,24.4526,,1.0885,0.417,,,,14.583,,28.2783,4.341,29.8617,6.5938,0.602,22.125,8.8125,,8.2083,,12.1875,,18.5,2.9688,11.2656,7.917,,27.9545,,,,,1.0104,15.0417,6.0967
1990-07-20 00:00:00,7.5749,3.7031,24.2343,,1.0174,0.366,,,,14.708,,28.1597,4.46,29.5127,6.5625,0.547,21.2813,9.125,,8.0833,,12.1563,,19.375,2.7917,11.0625,7.417,,27.7273,,,,,0.9861,14.9167,6.1493
1990-07-27 00:00:00,7.6891,3.7344,24.2343,,0.9583,0.369,,,,14.833,,25.0177,4.387,28.7151,6,0.578,20.125,9.0469,,7.8333,,12.3125,,19.3125,2.6354,10.7656,7.208,,26.4773,,,,,0.9618,14.8333,6.1915
1990-08-03 00:00:00,7.5749,3.75,25.5988,,0.8785,0.368,,,,14.5,,23.2392,4.138,27.8177,5.8906,0.512,20,8.4063,,6.875,,13.2813,,19.6875,2.5313,10,6.625,,24.3182,,,,,0.9167,13.3333,6.3389
1990-08-10 00:00:00,7.3845,3.6719,25.5988,,0.8958,0.346,,,,13.417,,21.4607,3.76,26.5714,5.875,0.547,18.8125,8.2656,,7.875,,12.9063,,19.5,2.4896,9.9844,6.625,,23.8636,,,,,0.8854,12.9583,6.2125
1990-08-17 00:00:00,7.1942,3.6719,25.3805,,0.8368,0.326,,,,12.625,,20.4528,3.668,25.5245,5.5781,0.555,18.25,8.1563,,7.7083,,13.0313,,19.6563,2.3333,9.8438,6.271,,23.5227,,,,,0.8507,12.7083,5.9387
1990-08-24 00:00:00,7.08,3.4688,23.8522,,0.7951,0.319,,,,12.333,,19.8007,3.594,24.4776,5.4844,0.5,17.25,7.75,,7.125,,12.2188,,18.5625,2.2396,8.9844,5.667,,24.5455,,,,,0.7917,12.0417,5.8861
1990-08-31 00:00:00,7.1561,3.4063,24.2343,,0.8542,0.33,,,,13,,19.9193,3.603,24.7269,5.375,0.535,18.7813,8.2031,,7.2083,,12.5,,18.9688,2.375,9.625,5.917,,25.4545,,,,,0.8333,13.2917,6.023
1990-09-07 00:00:00,7.2703,3.4219,23.9068,,0.8021,0.325,,,,12.292,,19.6229,3.668,24.1785,5.4844,0.527,18.4063,8.1719,,7.625,,12.7188,,19.5,2.3333,9.75,5.917,,24.8864,,,,,0.8438,13.4167,6.1072
1990-09-14 00:00:00,7.1181,3.3281,24.0705,,0.8299,0.304,,,,11.917,,19.2079,3.465,23.7298,5.2031,0.574,18.2188,7.9688,,6.75,,12.8438,,18.9688,2.1979,9.3906,5.917,,25,,,,,0.7813,12.75,5.9072
1990-09-21 00:00:00,7.1561,3.4531,23.8522,,0.8403,0.281,,,,12,,18.7336,3.41,22.2841,5.2344,0.563,17.6875,7.8125,,5.6667,,12.8125,,19.4688,2.1979,9,5.75,,23.9773,,,,,0.7813,12.75,5.8966
1990-09-28 00:00:00,7.2323,3.4531,24.2888,,0.875,0.259,,,,12.25,,18.4965,3.152,21.7357,5.2813,0.504,17.875,7.9063,,5.1667,,12.25,,18.5,2.2708,9.1094,5.458,,23.4091,,,,,0.7431,12.2083,5.6018
1990-10-05 00:00:00,7.5749,3.6563,25.2167,,0.8993,0.25,,,,12.417,,20.275,3.428,21.636,5.2813,0.484,18.7813,8.1875,,5.25,,12.4688,,18.5,2.2292,9.8906,5.958,,27.2727,,,,,0.7847,12.625,5.6229
1990-10-12 00:00:00,7.7271,3.5938,25.6534,,0.7917,0.252,,,,12,,18.9707,3.281,21.1375,4.9531,0.438,18.4688,8.0313,,4.2083,,12.125,,17.3125,2.1667,9.4219,5.375,,26.3636,,,,,0.7535,12.1667,5.4438
1990-10-19 00:00:00,7.9555,3.5781,27.5092,,0.8611,0.28,,,,11.5,,20.0378,3.557,22.1345,5.2813,0.504,18.5,8.4219,,4.25,,12.4688,,17.6875,2.3125,10.0469,5.958,,27.5,,,,,0.7917,12.6667,5.486
1990-10-26 00:00:00,7.8794,3.4688,26.4175,,0.8802,0.268,,,,10.708,,19.6229,3.391,20.1404,5.0469,0.527,18.25,8.2188,,3.75,,11.8125,,16.75,2.1875,9.7031,6,,26.1364,,,,,0.7847,12.0417,5.5176
1990-11-02 00:00:00,8.1839,3.5938,27.9458,,0.9028,0.283,,,,9.958,,20.2157,3.253,21.1375,5.1719,0.563,17.0938,8.3281,,3.875,,12.4063,,17.4375,2.3125,9.9375,6.208,,25.4545,,,,,0.7882,12.4583,5.4649
1990-11-09 00:00:00,8.0697,3.5,26.5267,,0.8993,0.317,,,,10.042,,20.275,3.253,21.4366,5.1406,0.539,17.3438,8.1875,,3.7083,,12.5938,,17.3438,2.3438,10.0781,6.521,,24.7727,,,,,0.7743,12.9583,5.7071
1990-11-16 00:00:00,7.9936,3.4219,25.8717,,0.9444,0.314,,,,11.25,,20.9864,3.355,22.0847,5.375,0.594,17.375,8.2188,,4.0833,,12.5938,,17.2188,2.4375,10.1094,6.917,,24.7727,,,,,0.8299,13.4583,5.6439
1990-11-23 00:00:00,8.0697,3.4375,25.7626,,0.9549,0.325,,,,10.583,,21.4607,3.318,21.3868,4.9219,0.582,17.4688,8.1875,,3.7917,,12.7813,,17.125,2.4688,10.2188,7.208,,25,,,,,0.8368,13.0833,5.6123
1990-11-30 00:00:00,8.1839,3.4688,26.9633,,1.0035,0.328,,,,10.75,,21.9349,3.29,21.8354,5.1406,0.633,18.4375,8.7188,,3.7917,,12.6563,,17.4688,2.5104,10.3594,7.917,,24.5455,,,,,0.8264,13.1667,5.6439
1990-12-07 00:00:00,8.1839,3.5625,26.745,,1.0313,0.379,,,,11.167,,22.0535,3.53,22.9322,5.6406,0.695,18.8438,8.8438,,4.4167,,12.3125,,17.3125,2.6146,10.625,7.458,,24.8864,,,,,0.8611,13.5,5.8019
1990-12-14 00:00:00,8.2981,3.625,26.9633,,1.0226,0.356,,,,11.208,,22.3499,3.52,22.1844,5.6719,0.684,18.625,8.7656,,3.9583,,12.6875,,17.3438,2.5208,10.7344,7.542,,23.75,,,,,0.8576,13.25,5.7913
1990-12-21 00:00:00,8.4503,3.6875,27.6183,,1.0521,0.402,,,,10.5,,22.1721,3.53,23.1316,5.8906,0.715,18.5313,8.8906,,3.7917,,12.6875,,17.875,2.6458,10.7969,7.833,,23.6364,,,,,0.8785,13.5417,5.9598
1990-12-28 00:00:00,8.4884,3.6406,26.8542,,1.0417,0.384,,,,10.958,,21.9942,3.53,22.8823,5.8281,0.719,18,8.875,,3.625,,12.9063,,18.1875,2.5208,10.7344,7.75,,22.9545,,,,,0.8819,13.875,5.9282
1991-01-04 00:00:00,8.1078,3.6563,26.4175,,1.0538,0.386,,,,10.833,,21.8164,3.493,21.7856,5.6406,0.664,17.8125,8.5938,,3.7917,,12.875,,17.75,2.4688,10.4688,8.042,,23.6364,,,,,0.8889,13.8333,5.8334
1991-01-11 00:00:00,8.26,3.5938,26.09,,1.0833,0.42,,,,10.667,,22.0535,3.272,21.8853,5.75,0.668,17.25,8.4844,,3.6667,,12.4688,,17.5938,2.4792,10.0313,8.083,,23.75,,,,,0.8438,13.375,5.6123
1991-01-18 00:00:00,8.4884,3.5938,25.3259,,1.184,0.449,,,,10.5,,23.4763,3.511,23.0817,5.5625,0.754,18.7188,8.9844,,3.7083,,12.9063,,18.0625,2.6875,10.25,8.917,,24.6591,,,,,0.941,14.375,6.1283
1991-01-25 00:00:00,8.1458,3.6094,24.6709,,1.2431,0.478,,,,10.375,,23.832,3.355,23.8794,5.8438,0.797,19.8125,9.3281,,4.4167,,13.1563,,18.375,2.625,10,9.354,,23.8636,,,,,0.9688,14.6667,6.2125
1991-02-01 00:00:00,7.9555,3.5781,23.7976,,1.3854,0.498,,,,11.375,,24.1877,3.53,25.5245,6.1719,0.898,19,9.3906,,4.5417,,12.625,,17.6875,2.7917,9.9531,9.583,,23.75,,,,,0.9861,15.2083,6.3073
1991-02-08 00:00:00,8.3362,3.75,25.2167,,1.4444,0.536,,,,12.167,,24.4841,3.594,26.023,5.9844,0.855,19.3438,9.6563,,5.2917,,13.2813,,18.5,2.9688,10.2813,9.375,,24.5455,,,,,1.0208,15,6.3915
1991-02-15 00:00:00,8.5645,3.9063,24.4526,,1.434,0.515,,,,11.917,,26.2033,3.539,27.7679,6.3906,1.016,20.5313,10.125,,5.7917,,13.3438,,18.125,3.0938,10.625,9.917,,25.4545,,,,,1.0174,14.875,6.4863
1991-02-22 00:00:00,8.3362,3.7656,24.8892,,1.4201,0.533,,,,12,,24.9584,3.53,27.6183,6.2031,0.98,19.9375,10.0625,,5.5,,13.4375,,18,3.1042,10.3125,10.417,,24.5455,,,,,1,14.875,6.5179
1991-03-01 00:00:00,8.4503,3.75,24.4526,,1.4688,0.516,,,,12.125,,25.7291,3.613,27.4688,6.875,0.938,20.3438,10.25,,5.75,,13.9375,,19,3.0104,10.25,10.5,,24.8864,,,,,1.0382,14.7917,6.6653
1991-03-08 00:00:00,8.1839,3.625,23.4701,,1.4236,0.58,,,,11.958,,25.1362,3.714,26.5714,6.8438,0.977,20.6875,11.2188,,5.9167,,13.8438,,18.8125,3.0208,10.875,11.438,,25.9091,,,,,1.0104,14.8333,6.3389
1991-03-15 00:00:00,8.4884,3.7813,24.7801,,1.342,0.592,,,,11.75,,25.1955,3.64,27.3691,6.6719,1.02,20.0625,11.7031,,5.75,,14.2813,,19.125,3.0833,10.7188,11.083,,25.5682,,,,,1,14.875,6.0967
1991-03-22 00:00:00,8.5265,3.7344,25.1076,,1.3021,0.565,,,,11.375,,22.6463,3.465,26.3222,6.0313,1.211,18.9375,11.4219,,5.125,,14.4688,,19.5,3.0938,10.2813,11.458,,24.3182,,,,,1.0104,14.6667,6.044
1991-03-29 00:00:00,8.7168,3.7813,25.1076,,1.474,0.607,,,,11.417,,23.1206,3.576,27.7679,5.9844,1.227,19.5625,11.9844,,5.7917,,14.625,,19.25,3.2292,10.6406,12.146,,23.4091,,,,,1.0243,14.875,6.1493
1991-04-05 00:00:00,8.4884,3.8125,24.9984,,1.5278,0.619,,,,11.667,,23.1206,3.686,28.2664,5.9375,1.277,20.7188,11.6719,,6.375,,14.3438,,18.7813,3.3854,10.5938,12.917,,24.5455,,,,,1.066,14.6667,6.1388
1991-04-12 00:00:00,8.6026,3.8125,25.2167,,1.4896,0.641,,,,12.292,,22.4092,3.511,29.1139,5.8594,1.309,20.0625,12.2188,,6.25,,14.9375,,19.4375,3.6354,10.9375,12.708,,24.4318,,,,,1.0694,14.875,6.5389
1991-04-19 00:00:00,8.5645,3.7344,24.6709,,1.4896,0.532,,,,12.958,,24.0098,3.262,29.6623,6.1875,1.336,20,12.1563,,7.0417,,15.0313,,19.5625,3.5,10.9063,12.542,,24.0909,,,,,1.1389,15.5,6.918
1991-04-26 00:00:00,8.3742,3.7344,24.4526,,1.3993,0.523,,,,12.667,,23.2984,3.382,28.6154,5.9375,1.281,19.6563,11.8594,,6.9167,,14.875,,19.2813,3.4479,10.4688,12.833,,23.75,,,,,1.1215,15.375,6.8548
1991-05-03 00:00:00,8.3742,3.7969,24.6709,,1.4063,0.438,,,,12.875,,24.4841,3.345,28.9643,6.2813,1.301,19.375,11.7813,,6.625,,14.8125,,19.3438,3.4375,10.4219,13,,24.4318,,,,,1.1597,15.5833,6.9285
1991-05-10 00:00:00,8.222,3.8281,24.6709,,1.4271,0.458,,,,13.083,,23.417,3.345,28.416,6.4844,1.375,19.375,11.6563,,6.4583,,14.4688,,18.7813,3.3333,10.2969,12.708,,23.6364,,,,,1.191,15.3333,7.0022
1991-05-17 00:00:00,8.222,3.9375,24.4526,,1.3785,0.42,,,,13.042,,24.5434,3.235,28.5157,6.25,1.379,19.1875,11.25,,6.2083,,14.5,,18.5,3.3854,10.25,12.083,,23.5227,,,,,1.1667,15.3333,6.8864
1991-05-24 00:00:00,8.3362,3.8281,23.7976,,1.5278,0.41,,,,12.167,,25.4326,3.198,29.1139,5.7813,1.504,19.9063,11.5781,,6.875,,14.6563,,18.4375,3.4479,10.3125,14.333,,23.6364,,,,,1.1875,15.5,6.918
1991-05-31 00:00:00,8.26,3.8125,24.2343,,1.5243,0.42,,,,12.25,,26.3219,3.456,30.8089,6.4688,1.531,19.875,11.3281,,7.125,,14.5625,,18.4688,3.5625,10.6406,14.833,,23.6364,,,,,1.2986,16.0833,7.3918
1991-06-07 00:00:00,7.9555,3.75,23.9068,,1.5313,0.412,,,,12.875,,26.6183,3.373,29.5626,6.4844,1.375,19.2188,10.8438,,8.0833,,14.375,,18.4063,3.4688,10.3438,13.5,,22.9545,,,,,1.2917,16.0417,7.4761
1991-06-14 00:00:00,8.3362,3.7656,24.8892,,1.5764,0.367,,,,13.083,,26.4998,3.419,30.1608,6.4844,1.484,18.6563,10.6875,,7.75,,14.5625,,17.625,3.6146,10.5625,13.75,,23.75,,,,,1.2986,15.9583,7.5919
1991-06-21 00:00:00,8.26,3.7656,24.4526,,1.4201,0.375,,,,12.958,,26.6776,3.345,29.9115,6.25,1.5,18.6563,10.6875,,7.375,,14.625,,17.5938,3.6146,10.0156,13.5,,23.75,,,,,1.3021,15.7083,7.1918
1991-06-28 00:00:00,8.3742,3.7969,24.1251,,1.4193,0.371,,,,12.583,,25.1955,3.281,29.5127,6.1719,1.402,17.9688,10.4375,,7.125,,14.5313,,17.5938,3.5625,9.6719,13.667,,23.75,,,,,1.2604,15.2083,7.0338
1991-07-05 00:00:00,8.26,3.8281,24.3434,,1.2865,0.407,,,,12.542,,25.4326,3.318,29.413,6.0625,1.441,18.6563,10.5625,,6.9583,,14.375,,17.2188,3.6458,9.875,14,,23.5,,,,,1.2674,15.25,7.3076
1991-07-12 00:00:00,8.3742,3.8281,24.9984,,1.4167,0.417,,,,12.292,,25.7291,3.373,30.0112,6,1.641,17.75,10.9063,,7.9167,,14.6875,,17.5313,3.875,10,14.5,,24.5,,,,,1.2674,15.5417,7.3287
1991-07-19 00:00:00,8.4503,3.7969,24.6709,,1.4115,0.411,,,,11.958,,25.7884,3.567,29.3632,6.1563,1.695,18.4063,10.9531,,8.5833,,14.9063,,18.5,3.8958,10.0469,14.417,,24,,,,,1.3056,16.625,7.434
1991-07-26 00:00:00,8.5265,3.9063,25.3259,,1.4792,0.401,,,,12.25,,26.3812,3.539,29.0142,6.0938,1.633,18.3125,10.9844,,8.5417,,14.6875,,17.5938,3.8542,9.8594,14.5,,23.75,,,,,1.3438,16.2917,7.5182
1991-08-02 00:00:00,8.4123,4,25.8717,,1.526,0.446,,,,12.375,,26.0255,3.419,29.0142,6.2031,1.578,19.75,11.4375,,8.5,,14.6875,,17.9063,3.9792,10.125,15.5,,23.875,,,,,1.3611,16.2083,7.4445
1991-08-09 00:00:00,8.4503,4.0938,25.9809,,1.6823,0.453,,,,12.625,,25.4326,3.373,29.3632,6.1094,1.516,19.8438,11.5313,,8.9583,,14.375,,17.5,4.0521,10.1406,16,,23.625,,,,,1.3576,16.375,7.4024
1991-08-16 00:00:00,8.3362,4.125,26.5267,,1.7031,0.475,,,,12.25,,24.8991,3.382,28.7151,5.8594,1.563,19.7188,11.1563,,9.1667,,14.375,,17.3125,4.0313,10.2656,15.75,,22.375,,,,,1.3472,16.0833,7.1497
1991-08-23 00:00:00,8.3362,4.2031,26.5267,,1.776,0.473,,,,12.333,,25.3734,3.603,29.8118,6.0313,1.555,20.375,11.5156,,8.9583,,14.75,,17.9688,4.1042,10.4063,16.125,,22.625,,,,,1.3924,16.875,7.4445
1991-08-30 00:00:00,8.3362,4.0938,26.1992,,1.776,0.473,,,,12.625,,25.3141,3.53,29.8617,5.9375,1.609,21,11.6094,,8.8333,,14.5625,,17.9375,4.2188,10.4375,16.167,,22.375,,,,,1.4444,16.7917,7.4655
1991-09-06 00:00:00,8.4503,4.125,25.9809,,1.6823,0.46,,,,12.583,,25.2548,3.447,28.2664,5.8438,1.438,20.0625,11.2344,,8.8333,,14.75,,18.0313,4.1875,10.3281,15,,22.625,,,,,1.3924,16.7083,7.6761
1991-09-13 00:00:00,8.4503,4.0938,26.4175,,1.7292,0.434,,,,12.667,,24.4841,3.401,27.0699,5.6563,1.586,20.3125,11.1406,,8.4583,,14.5938,,17.8125,4.1042,10.3438,15.083,,22.875,,,,,1.3576,16.7083,7.5919
1991-09-20 00:00:00,8.5645,4.0625,26.9633,,1.8021,0.452,,,,12.958,,25.1362,3.364,27.718,5.7188,1.563,20.7813,11.0781,,8.4583,,14.75,,17.9688,4.1354,10.5469,15.083,,23.125,,,,,1.3889,17.25,7.8025
1991-09-27 00:00:00,9.0594,4.1563,27.9458,,1.8385,0.438,,,,12.917,,24.5434,3.272,27.4688,5.6094,1.625,19.8125,11.0625,,8.4583,,14.6875,,18.25,3.9792,10.4844,15.417,,23.625,,,,,1.4306,17.9583,7.7814
1991-10-04 00:00:00,9.1736,4.1563,28.1641,,1.8359,0.431,,,,12.917,,23.832,3.189,27.2694,5.5625,1.625,19.75,10.8438,,7.9167,,14.7813,,18.6563,3.8646,10.4219,14.833,,24,,,,,1.4583,18.3333,7.813
1991-10-11 00:00:00,9.2116,4.1563,27.2908,,1.8672,0.433,,,,12.917,,23.9506,3.17,26.5216,5.6094,1.68,19.1875,10.7969,,8,,15.0313,,18.8125,3.9167,10.3594,14.25,,24.375,,,,,1.4826,18.625,7.9394
1991-10-18 00:00:00,9.1355,4.2188,27.0725,,1.875,0.491,,,,12.833,,25.0769,3.474,28.4658,6.0781,1.848,18.4375,11.375,,8.375,,15.375,,19.0938,4.0833,10.3594,14.583,,24.5,,,,,1.5313,19.8333,8.3606
1991-10-25 00:00:00,9.1736,4.2656,26.9633,,1.8646,0.458,,,,12.958,,24.662,3.484,27.5685,5.9375,1.855,18.75,11.6094,,8,,15.1563,,18.375,3.8542,10.2031,13.25,,23.875,,,,,1.4826,19.875,8.1289
1991-11-01 00:00:00,9.0974,4.3281,27.2908,,1.9297,0.455,,,,12.917,,25.4326,3.594,27.2694,5.9063,1.992,19.4063,11.9219,,8.25,,15.125,,18.4688,3.8333,10.4219,15.083,,24.625,,,,,1.5625,20.9167,8.2974
1991-11-08 00:00:00,9.1736,4.3281,26.9633,,1.9844,0.475,,,,12.833,,25.0177,3.686,27.4189,6.0469,1.914,19.0313,12,,8.3333,,15.0313,,18.125,4.0833,10.3281,15.833,,23.75,,,,,1.5243,21.4583,8.4027
