Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
Southern Co/The (SO US) - By Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date,,FY 2001,,FY 2002,,FY 2003,,FY 2004,,FY 2005,,FY 2006,,FY 2007,,FY 2008,,FY 2009,,FY 2010,,FY 2011,,FY 2012,,FY 2013,,FY 2014,,FY 2015,,FY 2016,,FY 2017,,FY 2018,,FY 2019,,FY 2020,,FY 2021,,FY 2022,,FY 2023,
date,,12/31/2001,,12/31/2002,,12/31/2003,,12/31/2004,,12/31/2005,,12/31/2006,,12/31/2007,,12/31/2008,,12/31/2009,,12/31/2010,,12/31/2011,,12/31/2012,,12/31/2013,,12/31/2014,,12/31/2015,,12/31/2016,,12/31/2017,,12/31/2018,,12/31/2019,,12/31/2020,,12/31/2021,,12/31/2022,,12/31/2023,
      Non-affiliates,,—,,—,,17086,0.2129149636128,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Total Retail,,—,,—,,52208,0.650583192104476,9732,0.817677701226685,11165,0.823742068761989,11801,0.822025633881304,12639,0.823226730932065,14055,0.82063408653004,—,,14791,0.847330430797434,15071,0.853542504389194,14187,0.857894418576525,14187,0.84784557461304,15550,0.842042562408621,14987,0.856938647149637,—,,—,,—,,—,,—,,—,,—,,—,
      Other,,—,,—,,203,0.00252965806001396,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Industrial,,—,,—,,21593,0.269078357093012,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Commercial,,—,,—,,13452,0.167630345927624,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Residential,,—,,—,,16960,0.211344831023826,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Other Electric,,—,,—,,1018,0.0126856744093311,392,0.0329356410687279,446,0.0329054153755349,465,0.0323906380607412,513,0.033413665081743,545,0.031821101185263,—,,589,0.0337419798350138,611,0.0346038398368919,616,0.0372498034710044,639,0.0381880117133807,672,0.0363892348513565,657,0.0375664703527932,—,,—,,—,,—,,—,,—,,—,,—,
Revenue Including Intersegment Revenue,,10173,1.0,10571,1.0,11273,1.0,11840,1.0,13671,1.0,14501,1.0,15520,1.0,17182,1.0,15807,1.0,17536,1.0,17736,1.0,16619,1.0,17174,1.0,18565,1.0,17594,1.0,20056,1.0,23201,1.0,23693,1.0,21577,1.0,20527,1.0,23262,1.0,29428,1.0,26015,1.0
  Electric Utilities,,9906,0.973754054851076,10206,0.965471573171885,10747,0.953339838552293,11465,0.968327702702703,13278,0.971253017335967,14088,0.97151920557203,15140,0.975515463917526,17000,0.989407519497148,15642,0.989561586638831,17374,0.990761861313869,17587,0.99159900766802,16478,0.991515735002106,17035,0.991906370094329,18406,0.991435496902774,17442,0.991360691144708,17941,0.894545273234942,18540,0.799103486918667,18571,0.783818005318026,17095,0.792278815405293,16497,0.80367321089297,18300,0.78669074026309,22873,0.777252956368085,19998,0.768710359408034
    Traditional Operating Companies,,—,,—,,10502,0.931606493391289,11300,0.954391891891892,13157,0.962402165167142,13920,0.959933797669126,14851,0.956894329896907,16521,0.961529507624258,15304,0.968178655026254,16712,0.95301094890511,16763,0.945139828597203,15730,0.946507010048739,16136,0.939559799697217,17354,0.934769727982763,16491,0.937308173240878,16803,0.837804148384523,16884,0.727727253135641,16843,0.710885071540117,15569,0.72155535987394,15135,0.737321576460272,16614,0.714212019602786,20408,0.693489193964931,18358,0.705669805881222
